topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
hierarchical,parameter_only,irr_system,16,0.7375,0.4425306015783918,0.11063265039459795,1.0,0.6000000000000001,1.0,0.0,1.0,0.5206600052265881,0.954339994773412
hierarchical,parameter_only,retention_system,20,0.63,0.4736198786724268,0.1059046244206749,1.0,0.0,1.0,0.0,1.0,0.4224269361354772,0.8375730638645228
hierarchical,parameter_only,n_scored_probes,20,14.0,2.051956704170308,0.45883146774112343,15.0,15.0,15.0,10.0,15.0,13.100690323227399,14.899309676772601
hierarchical,parameter_plus_comm,drr_target,20,0.6199999999999999,0.48078882551161906,0.10750764966662653,1.0,0.0,1.0,0.0,1.0,0.4092850066534119,0.8307149933465878
hierarchical,parameter_plus_comm,irr_target,16,0.75,0.4472135954999579,0.11180339887498948,1.0,0.75,1.0,0.0,1.0,0.5308653382050206,0.9691346617949794
hierarchical,parameter_plus_comm,retention_target,20,0.62,0.4851478342244059,0.10848235364625705,1.0,0.0,1.0,0.0,1.0,0.40737458685333616,0.8326254131466638
hierarchical,parameter_plus_comm,drr_system,20,0.65,0.448975441832202,0.10039396081648064,1.0,0.2,1.0,0.0,1.0,0.45322783679969797,0.846772163200302
hierarchical,parameter_plus_comm,irr_system,16,0.7375,0.4425306015783918,0.11063265039459795,1.0,0.6000000000000001,1.0,0.0,1.0,0.5206600052265881,0.954339994773412
hierarchical,parameter_plus_comm,retention_system,20,0.63,0.4736198786724268,0.1059046244206749,1.0,0.0,1.0,0.0,1.0,0.4224269361354772,0.8375730638645228
hierarchical,parameter_plus_comm,n_scored_probes,20,14.0,2.051956704170308,0.45883146774112343,15.0,15.0,15.0,10.0,15.0,13.100690323227399,14.899309676772601
hierarchical,target_context,drr_target,45,0.10666666666666669,0.271695016182082,0.040501901688736054,0.0,0.0,0.0,0.0,1.0,0.02728293935674403,0.18605039397658935
hierarchical,target_context,irr_target,39,0.10256410256410256,0.2288267322982719,0.036641602184173186,0.0,0.0,0.0,0.0,0.8,0.030746562283123113,0.174381642845082
hierarchical,target_context,retention_target,45,0.4888888888888889,0.4543838096418561,0.06773553908230097,0.4,0.0,1.0,0.0,1.0,0.356127232287579,0.6216505454901988
hierarchical,target_context,drr_system,45,0.35111111111111115,0.4454937109148079,0.06641028141027669,0.0,0.0,1.0,0.0,1.0,0.22094695954696883,0.48127526267525345
hierarchical,target_context,irr_system,39,0.2102564102564103,0.383745304648026,0.06144842716465912,0.0,0.0,0.2,0.0,1.0,0.08981749301367842,0.33069532749914216
hierarchical,target_context,retention_system,45,0.32888888888888884,0.43307684717097905,0.06455928465037311,0.0,0.0,0.8,0.0,1.0,0.20235269097415753,0.45542508680362015
hierarchical,target_context,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
hierarchical,target_context_comm,drr_target,45,0.10666666666666669,0.271695016182082,0.040501901688736054,0.0,0.0,0.0,0.0,1.0,0.02728293935674403,0.18605039397658935
hierarchical,target_context_comm,irr_target,39,0.10256410256410256,0.2288267322982719,0.036641602184173186,0.0,0.0,0.0,0.0,0.8,0.030746562283123113,0.174381642845082
hierarchical,target_context_comm,retention_target,45,0.4888888888888889,0.4543838096418561,0.06773553908230097,0.4,0.0,1.0,0.0,1.0,0.356127232287579,0.6216505454901988
hierarchical,target_context_comm,drr_system,45,0.35111111111111115,0.4454937109148079,0.06641028141027669,0.0,0.0,1.0,0.0,1.0,0.22094695954696883,0.48127526267525345
hierarchical,target_context_comm,irr_system,39,0.2102564102564103,0.383745304648026,0.06144842716465912,0.0,0.0,0.2,0.0,1.0,0.08981749301367842,0.33069532749914216
