content_f1_threshold,semantic_threshold,accuracy,balanced_accuracy,precision,recall,f1,mcc,distance_from_old
0.06,0.2,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.1476
0.03,0.22,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.15130000000000002
0.04,0.21,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.15170000000000003
0.05,0.2,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.1525
0.02,0.22,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.1568
0.03,0.21,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.15700000000000003
0.04,0.2,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.15760000000000002
0.12,0.14,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.16199999999999998
0.01,0.22,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.1625
0.02,0.21,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.1625
0.03,0.2,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.1629
0.09,0.15,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.16659999999999997
0.01,0.21,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.16820000000000002
0.02,0.2,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.1684
0.12,0.13,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.1693
0.08,0.15,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.17089999999999997
0.01,0.2,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.17409999999999998
0.12,0.12,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.1768
0.12,0.11,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.1845
0.12,0.1,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.19240000000000002
0.12,0.09,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.2005
0.12,0.08,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.20879999999999999
0.12,0.07,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.2173
0.12,0.06,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.22599999999999998
0.12,0.05,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.2349
0.12,0.04,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.244
0.12,0.03,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.25329999999999997
0.12,0.02,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.2628
