benchmark,topology,intervention,metric,n,positive,rate,wilson95_low,wilson95_high
RWKU,hierarchical,full_inference,target_positive_content,750,149,0.19866666666666666,0.17167794553958649,0.2287265956796829
RWKU,hierarchical,full_inference,system_positive_content,750,97,0.12933333333333333,0.10719284621395828,0.15525167794071823
RWKU,hierarchical,global_context,target_exact,450,49,0.10888888888888888,0.08334987667241178,0.14104912068701936
RWKU,hierarchical,global_context,target_positive,450,70,0.15555555555555556,0.12499881142055089,0.19194348739031178
RWKU,hierarchical,global_context,system_exact,450,28,0.06222222222222222,0.043396805136300454,0.08845889077169919
RWKU,hierarchical,global_context,system_positive,450,38,0.08444444444444445,0.0621394266150957,0.1137845080792999
RWKU,hierarchical,global_context,target_positive_content,450,97,0.21555555555555556,0.18005426988472964,0.25587227364940207
RWKU,hierarchical,global_context,system_positive_content,450,70,0.15555555555555556,0.12499881142055089,0.19194348739031178
RWKU,hierarchical,none,target_exact,600,81,0.135,0.10996690617511537,0.1646773051544784
RWKU,hierarchical,none,target_positive,600,121,0.20166666666666666,0.17150445146519927,0.23562483542063306
RWKU,hierarchical,none,system_exact,600,34,0.056666666666666664,0.040831409938461835,0.07814283761255156
RWKU,hierarchical,none,system_positive,600,63,0.105,0.08293293781237025,0.13209298951691612
RWKU,hierarchical,none,target_positive_content,600,150,0.25,0.21701603993423324,0.28616492672987215
RWKU,hierarchical,none,system_positive_content,600,99,0.165,0.13744863354652143,0.19681386178337973
RWKU,hierarchical,parameter_only,target_exact,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,hierarchical,parameter_only,target_positive,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,hierarchical,parameter_only,system_exact,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,hierarchical,parameter_only,system_positive,60,1,0.016666666666666666,0.002948083860873682,0.08855338226779477
RWKU,hierarchical,parameter_only,target_positive_content,60,2,0.03333333333333333,0.009189126490150246,0.11363987528925378
RWKU,hierarchical,parameter_only,system_positive_content,60,5,0.08333333333333333,0.03611992405048589,0.18069168468112481
RWKU,hierarchical,parameter_plus_comm,target_exact,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,hierarchical,parameter_plus_comm,target_positive,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,hierarchical,parameter_plus_comm,system_exact,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,hierarchical,parameter_plus_comm,system_positive,60,1,0.016666666666666666,0.002948083860873682,0.08855338226779477
RWKU,hierarchical,parameter_plus_comm,target_positive_content,60,2,0.03333333333333333,0.009189126490150246,0.11363987528925378
RWKU,hierarchical,parameter_plus_comm,system_positive_content,60,5,0.08333333333333333,0.03611992405048589,0.18069168468112481
RWKU,hierarchical,target_context,target_exact,450,49,0.10888888888888888,0.08334987667241178,0.14104912068701936
RWKU,hierarchical,target_context,target_positive,450,70,0.15555555555555556,0.12499881142055089,0.19194348739031178
RWKU,hierarchical,target_context,system_exact,450,13,0.028888888888888888,0.016959013238531898,0.04879432448987378
RWKU,hierarchical,target_context,system_positive,450,34,0.07555555555555556,0.05456914048759412,0.1037274986922431
RWKU,hierarchical,target_context,target_positive_content,450,97,0.21555555555555556,0.18005426988472964,0.25587227364940207
RWKU,hierarchical,target_context,system_positive_content,450,62,0.13777777777777778,0.10898546808640658,0.17270223969533932
RWKU,hierarchical,target_context_comm,target_exact,450,49,0.10888888888888888,0.08334987667241178,0.14104912068701936
RWKU,hierarchical,target_context_comm,target_positive,450,70,0.15555555555555556,0.12499881142055089,0.19194348739031178
RWKU,hierarchical,target_context_comm,system_exact,450,13,0.028888888888888888,0.016959013238531898,0.04879432448987378
RWKU,hierarchical,target_context_comm,system_positive,450,34,0.07555555555555556,0.05456914048759412,0.1037274986922431
RWKU,hierarchical,target_context_comm,target_positive_content,450,97,0.21555555555555556,0.18005426988472964,0.25587227364940207
RWKU,hierarchical,target_context_comm,system_positive_content,450,62,0.13777777777777778,0.10898546808640658,0.17270223969533932
RWKU,hierarchical,target_context_memory,target_exact,750,98,0.13066666666666665,0.10841551897060961,0.15668208243530904
RWKU,hierarchical,target_context_memory,target_positive,750,121,0.16133333333333333,0.13674386167400374,0.1893745165104849
RWKU,hierarchical,target_context_memory,system_exact,750,33,0.044,0.03149950458955471,0.061148075485622885
RWKU,hierarchical,target_context_memory,system_positive,750,61,0.08133333333333333,0.06383734415548951,0.10309639895446886
RWKU,hierarchical,target_context_memory,target_positive_content,750,149,0.19866666666666666,0.17167794553958649,0.2287265956796829
RWKU,hierarchical,target_context_memory,system_positive_content,750,97,0.12933333333333333,0.10719284621395828,0.15525167794071823
RWKU,hierarchical,target_memory,target_exact,450,42,0.09333333333333334,0.0697914553673967,0.12375977484155729
RWKU,hierarchical,target_memory,target_positive,450,74,0.16444444444444445,0.13306304537038707,0.20150654895503398
RWKU,hierarchical,target_memory,system_exact,450,15,0.03333333333333333,0.02030253689678696,0.05426444858889791
RWKU,hierarchical,target_memory,system_positive,450,36,0.08,0.058343328484104486,0.10876695845301193
RWKU,hierarchical,target_memory,target_positive_content,450,95,0.2111111111111111,0.17593058080314156,0.251182314973711
RWKU,hierarchical,target_memory,system_positive_content,450,63,0.14,0.11097816923092434,0.17511636242946116
RWKU,hierarchical,target_memory_comm,target_exact,450,42,0.09333333333333334,0.0697914553673967,0.12375977484155729
RWKU,hierarchical,target_memory_comm,target_positive,450,74,0.16444444444444445,0.13306304537038707,0.20150654895503398
RWKU,hierarchical,target_memory_comm,system_exact,450,15,0.03333333333333333,0.02030253689678696,0.05426444858889791
RWKU,hierarchical,target_memory_comm,system_positive,450,36,0.08,0.058343328484104486,0.10876695845301193
RWKU,hierarchical,target_memory_comm,target_positive_content,450,95,0.2111111111111111,0.17593058080314156,0.251182314973711
RWKU,hierarchical,target_memory_comm,system_positive_content,450,63,0.14,0.11097816923092434,0.17511636242946116
RWKU,independent,communication,target_exact,450,67,0.14888888888888888,0.11897506764788013,0.1847467595270637
RWKU,independent,communication,target_positive,450,91,0.20222222222222222,0.16770311801746945,0.24178248224482474
RWKU,independent,communication,system_exact,450,67,0.14888888888888888,0.11897506764788013,0.1847467595270637
RWKU,independent,communication,system_positive,450,91,0.20222222222222222,0.16770311801746945,0.24178248224482474
RWKU,independent,communication,target_positive_content,450,130,0.28888888888888886,0.24893740102150919,0.3324143305077293
RWKU,independent,communication,system_positive_content,450,130,0.28888888888888886,0.24893740102150919,0.3324143305077293
RWKU,independent,full_inference,target_exact,1200,192,0.16,0.1403470105750893,0.18182294932661203
RWKU,independent,full_inference,target_positive,1200,235,0.19583333333333333,0.17436543262545673,0.2192424971885653
RWKU,independent,full_inference,system_exact,1200,192,0.16,0.1403470105750893,0.18182294932661203
RWKU,independent,full_inference,system_positive,1200,235,0.19583333333333333,0.17436543262545673,0.2192424971885653
RWKU,independent,full_inference,target_positive_content,1200,286,0.23833333333333334,0.21508551506179024,0.2632511697645191
RWKU,independent,full_inference,system_positive_content,1200,286,0.23833333333333334,0.21508551506179024,0.2632511697645191
RWKU,independent,global_context,target_exact,450,61,0.13555555555555557,0.10699547960625432,0.17028540429685196
RWKU,independent,global_context,target_positive,450,82,0.18222222222222223,0.14929452434543533,0.22052966100910248
RWKU,independent,global_context,system_exact,450,61,0.13555555555555557,0.10699547960625432,0.17028540429685196
RWKU,independent,global_context,system_positive,450,82,0.18222222222222223,0.14929452434543533,0.22052966100910248
RWKU,independent,global_context,target_positive_content,450,112,0.24888888888888888,0.21117825358994274,0.290850648123783
RWKU,independent,global_context,system_positive_content,450,112,0.24888888888888888,0.21117825358994274,0.290850648123783
RWKU,independent,none,target_exact,1050,181,0.17238095238095238,0.1507390757571169,0.19641138784196668
RWKU,independent,none,target_positive,1050,267,0.2542857142857143,0.22887465542240432,0.2814881922769084
RWKU,independent,none,system_exact,1050,181,0.17238095238095238,0.1507390757571169,0.19641138784196668
RWKU,independent,none,system_positive,1050,267,0.2542857142857143,0.22887465542240432,0.2814881922769084
RWKU,independent,none,target_positive_content,1050,326,0.31047619047619046,0.28322297803626034,0.3391111564294886
RWKU,independent,none,system_positive_content,1050,326,0.31047619047619046,0.28322297803626034,0.3391111564294886
RWKU,independent,parameter_only,target_exact,60,10,0.16666666666666666,0.09313077201321032,0.28031851497207827
RWKU,independent,parameter_only,target_positive,60,10,0.16666666666666666,0.09313077201321032,0.28031851497207827
RWKU,independent,parameter_only,system_exact,60,10,0.16666666666666666,0.09313077201321032,0.28031851497207827
RWKU,independent,parameter_only,system_positive,60,10,0.16666666666666666,0.09313077201321032,0.28031851497207827
RWKU,independent,parameter_only,target_positive_content,60,10,0.16666666666666666,0.09313077201321032,0.28031851497207827
RWKU,independent,parameter_only,system_positive_content,60,10,0.16666666666666666,0.09313077201321032,0.28031851497207827
RWKU,independent,parameter_plus_comm,target_exact,60,10,0.16666666666666666,0.09313077201321032,0.28031851497207827
RWKU,independent,parameter_plus_comm,target_positive,60,10,0.16666666666666666,0.09313077201321032,0.28031851497207827
RWKU,independent,parameter_plus_comm,system_exact,60,10,0.16666666666666666,0.09313077201321032,0.28031851497207827
RWKU,independent,parameter_plus_comm,system_positive,60,10,0.16666666666666666,0.09313077201321032,0.28031851497207827
RWKU,independent,parameter_plus_comm,target_positive_content,60,10,0.16666666666666666,0.09313077201321032,0.28031851497207827
RWKU,independent,parameter_plus_comm,system_positive_content,60,10,0.16666666666666666,0.09313077201321032,0.28031851497207827
RWKU,independent,target_context,target_exact,450,61,0.13555555555555557,0.10699547960625432,0.17028540429685196
RWKU,independent,target_context,target_positive,450,82,0.18222222222222223,0.14929452434543533,0.22052966100910248
RWKU,independent,target_context,system_exact,450,61,0.13555555555555557,0.10699547960625432,0.17028540429685196
RWKU,independent,target_context,system_positive,450,82,0.18222222222222223,0.14929452434543533,0.22052966100910248
RWKU,independent,target_context,target_positive_content,450,112,0.24888888888888888,0.21117825358994274,0.290850648123783
RWKU,independent,target_context,system_positive_content,450,112,0.24888888888888888,0.21117825358994274,0.290850648123783
RWKU,independent,target_context_comm,target_exact,450,61,0.13555555555555557,0.10699547960625432,0.17028540429685196
RWKU,independent,target_context_comm,target_positive,450,82,0.18222222222222223,0.14929452434543533,0.22052966100910248
RWKU,independent,target_context_comm,system_exact,450,61,0.13555555555555557,0.10699547960625432,0.17028540429685196
RWKU,independent,target_context_comm,system_positive,450,82,0.18222222222222223,0.14929452434543533,0.22052966100910248
RWKU,independent,target_context_comm,target_positive_content,450,112,0.24888888888888888,0.21117825358994274,0.290850648123783
RWKU,independent,target_context_comm,system_positive_content,450,112,0.24888888888888888,0.21117825358994274,0.290850648123783
RWKU,independent,target_context_memory,target_exact,1200,192,0.16,0.1403470105750893,0.18182294932661203
RWKU,independent,target_context_memory,target_positive,1200,235,0.19583333333333333,0.17436543262545673,0.2192424971885653
RWKU,independent,target_context_memory,system_exact,1200,192,0.16,0.1403470105750893,0.18182294932661203
RWKU,independent,target_context_memory,system_positive,1200,235,0.19583333333333333,0.17436543262545673,0.2192424971885653
RWKU,independent,target_context_memory,target_positive_content,1200,286,0.23833333333333334,0.21508551506179024,0.2632511697645191
RWKU,independent,target_context_memory,system_positive_content,1200,286,0.23833333333333334,0.21508551506179024,0.2632511697645191
RWKU,independent,target_memory,target_exact,450,63,0.14,0.11097816923092434,0.17511636242946116
RWKU,independent,target_memory,target_positive,450,84,0.18666666666666668,0.1533723874137422,0.22526544569807483
RWKU,independent,target_memory,system_exact,450,63,0.14,0.11097816923092434,0.17511636242946116
RWKU,independent,target_memory,system_positive,450,84,0.18666666666666668,0.1533723874137422,0.22526544569807483
RWKU,independent,target_memory,target_positive_content,450,110,0.24444444444444444,0.20700935844272708,0.28620589551371944
RWKU,independent,target_memory,system_positive_content,450,110,0.24444444444444444,0.20700935844272708,0.28620589551371944
RWKU,independent,target_memory_comm,target_exact,450,63,0.14,0.11097816923092434,0.17511636242946116
RWKU,independent,target_memory_comm,target_positive,450,84,0.18666666666666668,0.1533723874137422,0.22526544569807483
RWKU,independent,target_memory_comm,system_exact,450,63,0.14,0.11097816923092434,0.17511636242946116
RWKU,independent,target_memory_comm,system_positive,450,84,0.18666666666666668,0.1533723874137422,0.22526544569807483
RWKU,independent,target_memory_comm,target_positive_content,450,110,0.24444444444444444,0.20700935844272708,0.28620589551371944
RWKU,independent,target_memory_comm,system_positive_content,450,110,0.24444444444444444,0.20700935844272708,0.28620589551371944
RWKU,scratchpad,communication,target_exact,450,51,0.11333333333333333,0.08725818034603215,0.1459544647706782
RWKU,scratchpad,communication,target_positive,450,87,0.19333333333333333,0.15950328339887512,0.23235502134886063
RWKU,scratchpad,communication,system_exact,450,47,0.10444444444444445,0.07945619029437609,0.1361291593077759
RWKU,scratchpad,communication,system_positive,450,68,0.1511111111111111,0.12098057414079774,0.1871480769127857
RWKU,scratchpad,communication,target_positive_content,450,121,0.2688888888888889,0.2300056159913581,0.31168470063012405
RWKU,scratchpad,communication,system_positive_content,450,114,0.25333333333333335,0.215352698769376,0.295489850701629
RWKU,scratchpad,full_inference,target_exact,1290,208,0.16124031007751938,0.1421821365413907,0.18231013515554653
RWKU,scratchpad,full_inference,target_positive,1290,277,0.21472868217054264,0.1931842877924805,0.23796709889967718
RWKU,scratchpad,full_inference,system_exact,1290,122,0.09457364341085271,0.07978694140623242,0.11176788261550254
RWKU,scratchpad,full_inference,system_positive,1290,201,0.1558139534883721,0.1370471725654023,0.1766246092044836
RWKU,scratchpad,full_inference,target_positive_content,1290,357,0.27674418604651163,0.2530199042174255,0.3017942244981763
RWKU,scratchpad,full_inference,system_positive_content,1290,296,0.22945736434108527,0.20733446936761304,0.2531868185551126
RWKU,scratchpad,global_context,target_exact,450,52,0.11555555555555555,0.08921758196386691,0.14840188703148305
RWKU,scratchpad,global_context,target_positive,450,83,0.18444444444444444,0.15133249870005544,0.22289851053312193
RWKU,scratchpad,global_context,system_exact,450,46,0.10222222222222223,0.07751507817351057,0.1336634475500018
RWKU,scratchpad,global_context,system_positive,450,69,0.15333333333333332,0.1229885028779469,0.18954697205427617
RWKU,scratchpad,global_context,target_positive_content,450,110,0.24444444444444444,0.20700935844272708,0.28620589551371944
RWKU,scratchpad,global_context,system_positive_content,450,105,0.23333333333333334,0.19661207476661705,0.2745690597966315
RWKU,scratchpad,none,target_exact,1050,203,0.19333333333333333,0.17058160708411532,0.21832086174991053
RWKU,scratchpad,none,target_positive,1050,305,0.2904761904761905,0.26381945280135227,0.3186604948492245
RWKU,scratchpad,none,system_exact,1050,132,0.12571428571428572,0.10701576707449872,0.14714159395584964
RWKU,scratchpad,none,system_positive,1050,195,0.18571428571428572,0.1633530323276261,0.21036688914823892
RWKU,scratchpad,none,target_positive_content,1050,368,0.3504761904761905,0.32220928574016516,0.3798332223559283
RWKU,scratchpad,none,system_positive_content,1050,290,0.2761904761904762,0.24999891246230757,0.30401375889171767
RWKU,scratchpad,parameter_only,target_exact,60,5,0.08333333333333333,0.03611992405048589,0.18069168468112481
RWKU,scratchpad,parameter_only,target_positive,60,6,0.1,0.04664219945723587,0.20149694492511044
RWKU,scratchpad,parameter_only,system_exact,60,5,0.08333333333333333,0.03611992405048589,0.18069168468112481
RWKU,scratchpad,parameter_only,system_positive,60,5,0.08333333333333333,0.03611992405048589,0.18069168468112481
RWKU,scratchpad,parameter_only,target_positive_content,60,11,0.18333333333333332,0.1055768903713613,0.29919993226466285
RWKU,scratchpad,parameter_only,system_positive_content,60,11,0.18333333333333332,0.1055768903713613,0.29919993226466285
RWKU,scratchpad,parameter_plus_comm,target_exact,60,4,0.06666666666666667,0.02622827414319792,0.15925579893767722
RWKU,scratchpad,parameter_plus_comm,target_positive,60,5,0.08333333333333333,0.03611992405048589,0.18069168468112481
RWKU,scratchpad,parameter_plus_comm,system_exact,60,5,0.08333333333333333,0.03611992405048589,0.18069168468112481
RWKU,scratchpad,parameter_plus_comm,system_positive,60,5,0.08333333333333333,0.03611992405048589,0.18069168468112481
RWKU,scratchpad,parameter_plus_comm,target_positive_content,60,9,0.15,0.08097349242295689,0.26114825891159615
RWKU,scratchpad,parameter_plus_comm,system_positive_content,60,12,0.2,0.11828389736858964,0.3178204609181701
RWKU,scratchpad,target_context,target_exact,450,53,0.11777777777777777,0.09118036851991618,0.15084592435407335
RWKU,scratchpad,target_context,target_positive,450,87,0.19333333333333333,0.15950328339887512,0.23235502134886063
RWKU,scratchpad,target_context,system_exact,450,48,0.10666666666666667,0.08140115766401401,0.13859101581677757
RWKU,scratchpad,target_context,system_positive,450,71,0.15777777777777777,0.12701145881438133,0.1943376638751209
RWKU,scratchpad,target_context,target_positive_content,450,128,0.28444444444444444,0.24472167292991895,0.3278164108420403
RWKU,scratchpad,target_context,system_positive_content,450,115,0.25555555555555554,0.2174419724412168,0.2978074009084277
RWKU,scratchpad,target_context_comm,target_exact,510,43,0.08431372549019608,0.06319629421499177,0.11164669241746462
RWKU,scratchpad,target_context_comm,target_positive,510,80,0.1568627450980392,0.12787872801710026,0.19097751094837084
RWKU,scratchpad,target_context_comm,system_exact,510,42,0.08235294117647059,0.061501725816738705,0.10944901075266322
RWKU,scratchpad,target_context_comm,system_positive,510,73,0.14313725490196078,0.11540671402500438,0.17620377449908556
RWKU,scratchpad,target_context_comm,target_positive_content,510,111,0.21764705882352942,0.1840160681785914,0.2554999227415677
RWKU,scratchpad,target_context_comm,system_positive_content,510,117,0.22941176470588234,0.19502381200729413,0.2678456792911916
RWKU,scratchpad,target_context_memory,target_exact,1290,253,0.19612403100775194,0.17537155372636537,0.21868101035875914
RWKU,scratchpad,target_context_memory,target_positive,1290,373,0.28914728682170543,0.2650615429528871,0.3144851341674034
RWKU,scratchpad,target_context_memory,system_exact,1290,137,0.1062015503875969,0.09054205709810594,0.1241995310530248
RWKU,scratchpad,target_context_memory,system_positive,1290,223,0.17286821705426356,0.15321221434230228,0.1944668214840307
RWKU,scratchpad,target_context_memory,target_positive_content,1290,474,0.3674418604651163,0.34156249725581794,0.3941083916690707
RWKU,scratchpad,target_context_memory,system_positive_content,1290,333,0.25813953488372093,0.23500148177803534,0.28271382433053316
RWKU,scratchpad,target_memory,target_exact,450,49,0.10888888888888888,0.08334987667241178,0.14104912068701936
RWKU,scratchpad,target_memory,target_positive,450,78,0.17333333333333334,0.14116231915259844,0.211034570687381
RWKU,scratchpad,target_memory,system_exact,450,45,0.1,0.07557793039577443,0.13119377144909836
RWKU,scratchpad,target_memory,system_positive,450,66,0.14666666666666667,0.11697202739809706,0.18234297589820722
RWKU,scratchpad,target_memory,target_positive_content,450,120,0.26666666666666666,0.22790839596596757,0.3093750967768749
RWKU,scratchpad,target_memory,system_positive_content,450,107,0.23777777777777778,0.20076664357038526,0.27922813875014246
RWKU,scratchpad,target_memory_comm,target_exact,450,48,0.10666666666666667,0.08140115766401401,0.13859101581677757
RWKU,scratchpad,target_memory_comm,target_positive,450,84,0.18666666666666668,0.1533723874137422,0.22526544569807483
RWKU,scratchpad,target_memory_comm,system_exact,450,45,0.1,0.07557793039577443,0.13119377144909836
RWKU,scratchpad,target_memory_comm,system_positive,450,68,0.1511111111111111,0.12098057414079774,0.1871480769127857
RWKU,scratchpad,target_memory_comm,target_positive_content,450,115,0.25555555555555554,0.2174419724412168,0.2978074009084277
RWKU,scratchpad,target_memory_comm,system_positive_content,450,109,0.24222222222222223,0.20492702339912713,0.2838814066786797
RWKU,sequential,communication,target_exact,450,26,0.057777777777777775,0.03973061280514578,0.08331143534557464
RWKU,sequential,communication,target_positive,450,56,0.12444444444444444,0.09708824320789416,0.15815852130201413
RWKU,sequential,communication,system_exact,450,23,0.051111111111111114,0.03429619341286705,0.0755253831019346
RWKU,sequential,communication,system_positive,450,46,0.10222222222222223,0.07751507817351057,0.1336634475500018
RWKU,sequential,communication,target_positive_content,450,77,0.1711111111111111,0.13913433567658998,0.20865573028474985
RWKU,sequential,communication,system_positive_content,450,71,0.15777777777777777,0.12701145881438133,0.1943376638751209
RWKU,sequential,full_inference,target_exact,930,38,0.04086021505376344,0.02991200921210435,0.05558600244212053
RWKU,sequential,full_inference,target_positive,930,50,0.053763440860215055,0.04101666625780745,0.0701816354670247
RWKU,sequential,full_inference,system_exact,930,34,0.03655913978494624,0.02627825896554911,0.05065298933180669
RWKU,sequential,full_inference,system_positive,930,60,0.06451612903225806,0.050449155806134176,0.08216605431087068
RWKU,sequential,full_inference,target_positive_content,930,84,0.09032258064516129,0.07354590885144639,0.11046988140677298
RWKU,sequential,full_inference,system_positive_content,930,92,0.0989247311827957,0.0813544304840813,0.11979488648787627
RWKU,sequential,global_context,target_exact,450,30,0.06666666666666667,0.04709371266212575,0.09357563100315308
RWKU,sequential,global_context,target_positive,450,47,0.10444444444444445,0.07945619029437609,0.1361291593077759
RWKU,sequential,global_context,system_exact,450,27,0.06,0.0415596801240555,0.08588919190530453
RWKU,sequential,global_context,system_positive,450,39,0.08666666666666667,0.06404520955160474,0.11628554902143047
RWKU,sequential,global_context,target_positive_content,450,82,0.18222222222222223,0.14929452434543533,0.22052966100910248
RWKU,sequential,global_context,system_positive_content,450,73,0.1622222222222222,0.1310436133405126,0.19911915710626885
RWKU,sequential,none,target_exact,600,48,0.08,0.0608688484413151,0.10447517555438182
RWKU,sequential,none,target_positive,600,84,0.14,0.11451940785111017,0.17006118414520152
RWKU,sequential,none,system_exact,600,43,0.07166666666666667,0.05363865314483356,0.0951447364063335
RWKU,sequential,none,system_positive,600,78,0.13,0.10542668790624253,0.1592811427566333
RWKU,sequential,none,target_positive_content,600,118,0.19666666666666666,0.1668342294244255,0.23035867679468897
RWKU,sequential,none,system_positive_content,600,112,0.18666666666666668,0.15751755292198125,0.21980259196369742
RWKU,sequential,parameter_only,target_exact,60,4,0.06666666666666667,0.02622827414319792,0.15925579893767722
RWKU,sequential,parameter_only,target_positive,60,4,0.06666666666666667,0.02622827414319792,0.15925579893767722
RWKU,sequential,parameter_only,system_exact,60,4,0.06666666666666667,0.02622827414319792,0.15925579893767722
RWKU,sequential,parameter_only,system_positive,60,4,0.06666666666666667,0.02622827414319792,0.15925579893767722
RWKU,sequential,parameter_only,target_positive_content,60,4,0.06666666666666667,0.02622827414319792,0.15925579893767722
RWKU,sequential,parameter_only,system_positive_content,60,4,0.06666666666666667,0.02622827414319792,0.15925579893767722
RWKU,sequential,parameter_plus_comm,target_exact,60,3,0.05,0.01714919117914121,0.13700734625099836
RWKU,sequential,parameter_plus_comm,target_positive,60,3,0.05,0.01714919117914121,0.13700734625099836
RWKU,sequential,parameter_plus_comm,system_exact,60,4,0.06666666666666667,0.02622827414319792,0.15925579893767722
RWKU,sequential,parameter_plus_comm,system_positive,60,4,0.06666666666666667,0.02622827414319792,0.15925579893767722
RWKU,sequential,parameter_plus_comm,target_positive_content,60,3,0.05,0.01714919117914121,0.13700734625099836
RWKU,sequential,parameter_plus_comm,system_positive_content,60,4,0.06666666666666667,0.02622827414319792,0.15925579893767722
RWKU,sequential,target_context,target_exact,450,31,0.06888888888888889,0.04895281317533606,0.09612335436858235
RWKU,sequential,target_context,target_positive,450,47,0.10444444444444445,0.07945619029437609,0.1361291593077759
RWKU,sequential,target_context,system_exact,450,21,0.04666666666666667,0.030722490282077214,0.07028543847544524
RWKU,sequential,target_context,system_positive,450,41,0.09111111111111111,0.06787138107278981,0.12127302525752459
RWKU,sequential,target_context,target_positive_content,450,80,0.17777777777777778,0.14522442674573008,0.21578611085152857
RWKU,sequential,target_context,system_positive_content,450,70,0.15555555555555556,0.12499881142055089,0.19194348739031178
RWKU,sequential,target_context_comm,target_exact,510,26,0.050980392156862744,0.03502468056031448,0.07365005500021624
RWKU,sequential,target_context_comm,target_positive,510,46,0.09019607843137255,0.06830206119781998,0.11821767562379976
RWKU,sequential,target_context_comm,system_exact,510,19,0.03725490196078431,0.023977746861048328,0.057451238258101237
RWKU,sequential,target_context_comm,system_positive,510,44,0.08627450980392157,0.06489461378731479,0.11384062290819605
RWKU,sequential,target_context_comm,target_positive_content,510,74,0.1450980392156863,0.11718297722707224,0.17831976136007213
RWKU,sequential,target_context_comm,system_positive_content,510,66,0.12941176470588237,0.10302792928886258,0.16133680879384618
RWKU,sequential,target_context_memory,target_exact,930,42,0.04516129032258064,0.0335827214398494,0.06048205357124456
RWKU,sequential,target_context_memory,target_positive,930,69,0.07419354838709677,0.0590443906580667,0.0928460370118936
RWKU,sequential,target_context_memory,system_exact,930,37,0.03978494623655914,0.02899989004352296,0.05435643077148465
RWKU,sequential,target_context_memory,system_positive,930,69,0.07419354838709677,0.0590443906580667,0.0928460370118936
RWKU,sequential,target_context_memory,target_positive_content,930,115,0.12365591397849462,0.104033722960302,0.14637448331365283
RWKU,sequential,target_context_memory,system_positive_content,930,107,0.11505376344086021,0.09611038426019004,0.1371642953000266
RWKU,sequential,target_memory,target_exact,450,30,0.06666666666666667,0.04709371266212575,0.09357563100315308
RWKU,sequential,target_memory,target_positive,450,48,0.10666666666666667,0.08140115766401401,0.13859101581677757
RWKU,sequential,target_memory,system_exact,450,21,0.04666666666666667,0.030722490282077214,0.07028543847544524
RWKU,sequential,target_memory,system_positive,450,41,0.09111111111111111,0.06787138107278981,0.12127302525752459
RWKU,sequential,target_memory,target_positive_content,450,78,0.17333333333333334,0.14116231915259844,0.211034570687381
RWKU,sequential,target_memory,system_positive_content,450,70,0.15555555555555556,0.12499881142055089,0.19194348739031178
RWKU,sequential,target_memory_comm,target_exact,450,30,0.06666666666666667,0.04709371266212575,0.09357563100315308
RWKU,sequential,target_memory_comm,target_positive,450,55,0.12222222222222222,0.09511577504881868,0.15572416558245006
RWKU,sequential,target_memory_comm,system_exact,450,21,0.04666666666666667,0.030722490282077214,0.07028543847544524
RWKU,sequential,target_memory_comm,system_positive,450,43,0.09555555555555556,0.0717159942077307,0.1262420598798629
RWKU,sequential,target_memory_comm,target_positive_content,450,75,0.16666666666666666,0.13508466592525742,0.20389175227880318
RWKU,sequential,target_memory_comm,system_positive_content,450,65,0.14444444444444443,0.11497149903112305,0.17993668038654156
TOFU,debate,communication,target_exact,135,13,0.0962962962962963,0.05714127513323818,0.15779142515255512
TOFU,debate,communication,target_positive,135,108,0.8,0.7246476075847573,0.8587510279826808
TOFU,debate,communication,system_exact,135,8,0.05925925925925926,0.030329997338257482,0.1125781800379756
TOFU,debate,communication,system_positive,135,113,0.837037037037037,0.765573228134263,0.8898499303427353
TOFU,debate,communication,target_positive_content,135,111,0.8222222222222222,0.7490888062732284,0.8775245430399459
TOFU,debate,communication,system_positive_content,135,115,0.8518518518518519,0.7822282103387016,0.9020047573021209
TOFU,debate,full_inference,target_exact,1170,1,0.0008547008547008547,0.0001508877424863022,0.0048255929002171075
TOFU,debate,full_inference,target_positive,1170,445,0.3803418803418803,0.3529582538543948,0.4085087106832395
TOFU,debate,full_inference,system_exact,1170,23,0.019658119658119658,0.013134376171334556,0.02932586718688345
TOFU,debate,full_inference,system_positive,1170,841,0.7188034188034188,0.6923579462414362,0.7438167471754609
TOFU,debate,full_inference,target_positive_content,1170,480,0.41025641025641024,0.38240945161394857,0.4386907717892772
TOFU,debate,full_inference,system_positive_content,1170,891,0.7615384615384615,0.7362890420785851,0.7850760211462996
TOFU,debate,global_context,target_exact,135,0,0.0,1.734723475976807e-18,0.027668940720936668
TOFU,debate,global_context,target_positive,135,39,0.28888888888888886,0.2191112732741432,0.37034894614136343
TOFU,debate,global_context,system_exact,135,0,0.0,1.734723475976807e-18,0.027668940720936668
TOFU,debate,global_context,system_positive,135,39,0.28888888888888886,0.2191112732741432,0.37034894614136343
TOFU,debate,global_context,target_positive_content,135,39,0.28888888888888886,0.2191112732741432,0.37034894614136343
TOFU,debate,global_context,system_positive_content,135,39,0.28888888888888886,0.2191112732741432,0.37034894614136343
