model_id,benchmark,topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
qwen3_4b,RWKU,independent,global_context,peer_evidence,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,global_context,raw_complete,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,none,drr_target,10,0.48,0.36757463338907254,0.1162373051610846,0.30000000000000004,0.2,0.85,0.2,1.0,0.25217488188427417,0.7078251181157258
qwen3_4b,RWKU,independent,none,irr_target,10,0.14,0.1349897115421106,0.04268749491621899,0.2,0.0,0.2,0.0,0.4,0.0563325099642108,0.22366749003578923
qwen3_4b,RWKU,independent,none,retention_target,10,0.48,0.4022160834399562,0.12719189352225943,0.4,0.2,0.9,0.0,1.0,0.2307038886963715,0.7292961113036285
qwen3_4b,RWKU,independent,none,drr_system,10,0.48,0.36757463338907254,0.1162373051610846,0.30000000000000004,0.2,0.85,0.2,1.0,0.25217488188427417,0.7078251181157258
qwen3_4b,RWKU,independent,none,irr_system,10,0.14,0.1349897115421106,0.04268749491621899,0.2,0.0,0.2,0.0,0.4,0.0563325099642108,0.22366749003578923
qwen3_4b,RWKU,independent,none,retention_system,10,0.48,0.4022160834399562,0.12719189352225943,0.4,0.2,0.9,0.0,1.0,0.2307038886963715,0.7292961113036285
qwen3_4b,RWKU,independent,none,n_scored_probes,10,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,independent,none,chain_length,10,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,independent,none,target_agent_position,10,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,independent,none,peer_evidence,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,none,raw_complete,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,parameter_only,drr_target,2,0.1,0.14142135623730953,0.1,0.1,0.05,0.15000000000000002,0.0,0.2,-0.096,0.29600000000000004
qwen3_4b,RWKU,independent,parameter_only,irr_target,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,RWKU,independent,parameter_only,retention_target,2,0.4,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4
qwen3_4b,RWKU,independent,parameter_only,drr_system,2,0.1,0.14142135623730953,0.1,0.1,0.05,0.15000000000000002,0.0,0.2,-0.096,0.29600000000000004
qwen3_4b,RWKU,independent,parameter_only,irr_system,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,RWKU,independent,parameter_only,retention_system,2,0.4,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4
qwen3_4b,RWKU,independent,parameter_only,n_scored_probes,2,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,independent,parameter_only,chain_length,2,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,independent,parameter_only,target_agent_position,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,independent,parameter_only,peer_evidence,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,parameter_only,raw_complete,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,parameter_plus_comm,drr_target,2,0.1,0.14142135623730953,0.1,0.1,0.05,0.15000000000000002,0.0,0.2,-0.096,0.29600000000000004
qwen3_4b,RWKU,independent,parameter_plus_comm,irr_target,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,RWKU,independent,parameter_plus_comm,retention_target,2,0.4,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4
qwen3_4b,RWKU,independent,parameter_plus_comm,drr_system,2,0.1,0.14142135623730953,0.1,0.1,0.05,0.15000000000000002,0.0,0.2,-0.096,0.29600000000000004
qwen3_4b,RWKU,independent,parameter_plus_comm,irr_system,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,RWKU,independent,parameter_plus_comm,retention_system,2,0.4,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4
qwen3_4b,RWKU,independent,parameter_plus_comm,n_scored_probes,2,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,independent,parameter_plus_comm,chain_length,2,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,independent,parameter_plus_comm,target_agent_position,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,independent,parameter_plus_comm,peer_evidence,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,parameter_plus_comm,raw_complete,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,target_context,drr_target,10,0.18,0.3190262963734773,0.10088497300281037,0.0,0.0,0.2,0.0,1.0,-0.017734547085508312,0.3777345470855083
qwen3_4b,RWKU,independent,target_context,irr_target,10,0.04,0.08432740427115679,0.026666666666666665,0.0,0.0,0.0,0.0,0.2,-0.012266666666666662,0.09226666666666666
qwen3_4b,RWKU,independent,target_context,retention_target,10,0.74,0.34058772731852804,0.10770329614269009,1.0,0.4,1.0,0.2,1.0,0.5289015395603274,0.9510984604396726
qwen3_4b,RWKU,independent,target_context,drr_system,10,0.18,0.3190262963734773,0.10088497300281037,0.0,0.0,0.2,0.0,1.0,-0.017734547085508312,0.3777345470855083
qwen3_4b,RWKU,independent,target_context,irr_system,10,0.04,0.08432740427115679,0.026666666666666665,0.0,0.0,0.0,0.0,0.2,-0.012266666666666662,0.09226666666666666
qwen3_4b,RWKU,independent,target_context,retention_system,10,0.74,0.34058772731852804,0.10770329614269009,1.0,0.4,1.0,0.2,1.0,0.5289015395603274,0.9510984604396726
qwen3_4b,RWKU,independent,target_context,n_scored_probes,10,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,independent,target_context,chain_length,10,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,independent,target_context,target_agent_position,10,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,independent,target_context,peer_evidence,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,target_context,raw_complete,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,target_context_comm,drr_target,10,0.18,0.3190262963734773,0.10088497300281037,0.0,0.0,0.2,0.0,1.0,-0.017734547085508312,0.3777345470855083
qwen3_4b,RWKU,independent,target_context_comm,irr_target,10,0.04,0.08432740427115679,0.026666666666666665,0.0,0.0,0.0,0.0,0.2,-0.012266666666666662,0.09226666666666666
qwen3_4b,RWKU,independent,target_context_comm,retention_target,10,0.74,0.34058772731852804,0.10770329614269009,1.0,0.4,1.0,0.2,1.0,0.5289015395603274,0.9510984604396726
qwen3_4b,RWKU,independent,target_context_comm,drr_system,10,0.18,0.3190262963734773,0.10088497300281037,0.0,0.0,0.2,0.0,1.0,-0.017734547085508312,0.3777345470855083
qwen3_4b,RWKU,independent,target_context_comm,irr_system,10,0.04,0.08432740427115679,0.026666666666666665,0.0,0.0,0.0,0.0,0.2,-0.012266666666666662,0.09226666666666666
qwen3_4b,RWKU,independent,target_context_comm,retention_system,10,0.74,0.34058772731852804,0.10770329614269009,1.0,0.4,1.0,0.2,1.0,0.5289015395603274,0.9510984604396726
qwen3_4b,RWKU,independent,target_context_comm,n_scored_probes,10,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,independent,target_context_comm,chain_length,10,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,independent,target_context_comm,target_agent_position,10,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,independent,target_context_comm,peer_evidence,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,target_context_comm,raw_complete,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,target_context_memory,drr_target,10,0.02,0.06324555320336758,0.019999999999999997,0.0,0.0,0.0,0.0,0.2,-0.01919999999999999,0.05919999999999999
qwen3_4b,RWKU,independent,target_context_memory,irr_target,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,RWKU,independent,target_context_memory,retention_target,10,0.9200000000000002,0.13984117975602023,0.04422166387140534,1.0,0.8500000000000001,1.0,0.6,1.0,0.8333255388120457,1.0066744611879546
qwen3_4b,RWKU,independent,target_context_memory,drr_system,10,0.02,0.06324555320336758,0.019999999999999997,0.0,0.0,0.0,0.0,0.2,-0.01919999999999999,0.05919999999999999
qwen3_4b,RWKU,independent,target_context_memory,irr_system,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,RWKU,independent,target_context_memory,retention_system,10,0.9200000000000002,0.13984117975602023,0.04422166387140534,1.0,0.8500000000000001,1.0,0.6,1.0,0.8333255388120457,1.0066744611879546
qwen3_4b,RWKU,independent,target_context_memory,n_scored_probes,10,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,independent,target_context_memory,chain_length,10,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,independent,target_context_memory,target_agent_position,10,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,independent,target_context_memory,peer_evidence,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,target_context_memory,raw_complete,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,target_memory,drr_target,10,0.42000000000000004,0.3457680661303984,0.10934146311237816,0.30000000000000004,0.2,0.55,0.0,1.0,0.20569073229973883,0.6343092677002613
qwen3_4b,RWKU,independent,target_memory,irr_target,10,0.16,0.1577621275493231,0.04988876515698588,0.2,0.0,0.2,0.0,0.4,0.06221802029230769,0.25778197970769234
qwen3_4b,RWKU,independent,target_memory,retention_target,10,0.45999999999999996,0.4221637386396684,0.13349989596333856,0.4,0.05,0.8,0.0,1.0,0.19834020391185642,0.7216597960881435
qwen3_4b,RWKU,independent,target_memory,drr_system,10,0.42000000000000004,0.3457680661303984,0.10934146311237816,0.30000000000000004,0.2,0.55,0.0,1.0,0.20569073229973883,0.6343092677002613
qwen3_4b,RWKU,independent,target_memory,irr_system,10,0.16,0.1577621275493231,0.04988876515698588,0.2,0.0,0.2,0.0,0.4,0.06221802029230769,0.25778197970769234
qwen3_4b,RWKU,independent,target_memory,retention_system,10,0.45999999999999996,0.4221637386396684,0.13349989596333856,0.4,0.05,0.8,0.0,1.0,0.19834020391185642,0.7216597960881435
qwen3_4b,RWKU,independent,target_memory,n_scored_probes,10,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,independent,target_memory,chain_length,10,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,independent,target_memory,target_agent_position,10,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,independent,target_memory,peer_evidence,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,target_memory,raw_complete,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,target_memory_comm,drr_target,10,0.42000000000000004,0.3457680661303984,0.10934146311237816,0.30000000000000004,0.2,0.55,0.0,1.0,0.20569073229973883,0.6343092677002613
qwen3_4b,RWKU,independent,target_memory_comm,irr_target,10,0.16,0.1577621275493231,0.04988876515698588,0.2,0.0,0.2,0.0,0.4,0.06221802029230769,0.25778197970769234
qwen3_4b,RWKU,independent,target_memory_comm,retention_target,10,0.45999999999999996,0.4221637386396684,0.13349989596333856,0.4,0.05,0.8,0.0,1.0,0.19834020391185642,0.7216597960881435
qwen3_4b,RWKU,independent,target_memory_comm,drr_system,10,0.42000000000000004,0.3457680661303984,0.10934146311237816,0.30000000000000004,0.2,0.55,0.0,1.0,0.20569073229973883,0.6343092677002613
qwen3_4b,RWKU,independent,target_memory_comm,irr_system,10,0.16,0.1577621275493231,0.04988876515698588,0.2,0.0,0.2,0.0,0.4,0.06221802029230769,0.25778197970769234
qwen3_4b,RWKU,independent,target_memory_comm,retention_system,10,0.45999999999999996,0.4221637386396684,0.13349989596333856,0.4,0.05,0.8,0.0,1.0,0.19834020391185642,0.7216597960881435
qwen3_4b,RWKU,independent,target_memory_comm,n_scored_probes,10,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,independent,target_memory_comm,chain_length,10,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,independent,target_memory_comm,target_agent_position,10,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,independent,target_memory_comm,peer_evidence,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,independent,target_memory_comm,raw_complete,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,communication,drr_target,10,0.4800000000000001,0.40221608343995613,0.1271918935222594,0.4,0.2,0.9,0.0,1.0,0.23070388869637168,0.7292961113036285
qwen3_4b,RWKU,scratchpad,communication,irr_target,10,0.14,0.2503331114069145,0.07916228058025278,0.0,0.0,0.2,0.0,0.8,-0.015158069937295432,0.29515806993729543
qwen3_4b,RWKU,scratchpad,communication,retention_target,10,0.6,0.4216370213557839,0.13333333333333333,0.7,0.25,1.0,0.0,1.0,0.33866666666666667,0.8613333333333333
qwen3_4b,RWKU,scratchpad,communication,drr_system,10,0.4600000000000001,0.3533962208186286,0.11175369742826807,0.4,0.25,0.6,0.0,1.0,0.24096275304059467,0.6790372469594055
qwen3_4b,RWKU,scratchpad,communication,irr_system,10,0.18000000000000002,0.23944379994757295,0.07571877794400364,0.2,0.0,0.2,0.0,0.8,0.0315911952297529,0.32840880477024714
qwen3_4b,RWKU,scratchpad,communication,retention_system,10,0.6000000000000001,0.4,0.12649110640673517,0.6000000000000001,0.25,1.0,0.0,1.0,0.3520774314427992,0.8479225685572009
qwen3_4b,RWKU,scratchpad,communication,n_scored_probes,10,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,scratchpad,communication,chain_length,10,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,scratchpad,communication,target_agent_position,10,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,scratchpad,communication,peer_evidence,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,communication,raw_complete,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,full_inference,drr_target,10,0.06000000000000001,0.0966091783079296,0.030550504633038936,0.0,0.0,0.15000000000000002,0.0,0.2,0.00012101091924369978,0.11987898908075632
qwen3_4b,RWKU,scratchpad,full_inference,irr_target,10,0.04,0.08432740427115679,0.026666666666666665,0.0,0.0,0.0,0.0,0.2,-0.012266666666666662,0.09226666666666666
qwen3_4b,RWKU,scratchpad,full_inference,retention_target,10,0.74,0.34058772731852804,0.10770329614269009,1.0,0.4,1.0,0.2,1.0,0.5289015395603274,0.9510984604396726
qwen3_4b,RWKU,scratchpad,full_inference,drr_system,10,0.42000000000000004,0.35839146815241635,0.11333333333333333,0.4,0.2,0.55,0.0,1.0,0.19786666666666672,0.6421333333333333
qwen3_4b,RWKU,scratchpad,full_inference,irr_system,10,0.2,0.3126943839882287,0.09888264649460884,0.1,0.0,0.2,0.0,1.0,0.006190012870566669,0.3938099871294334
qwen3_4b,RWKU,scratchpad,full_inference,retention_system,10,0.62,0.4157990967870047,0.13148721948877348,0.7,0.25,1.0,0.0,1.0,0.362285049802004,0.877714950197996
qwen3_4b,RWKU,scratchpad,full_inference,n_scored_probes,10,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,scratchpad,full_inference,chain_length,10,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,scratchpad,full_inference,target_agent_position,10,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,scratchpad,full_inference,peer_evidence,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,full_inference,raw_complete,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,global_context,drr_target,10,0.15999999999999998,0.32386554137309653,0.1024152766382481,0.0,0.0,0.15000000000000002,0.0,1.0,-0.04073394221096632,0.3607339422109663
qwen3_4b,RWKU,scratchpad,global_context,irr_target,10,0.1,0.31622776601683794,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,-0.09599999999999997,0.296
qwen3_4b,RWKU,scratchpad,global_context,retention_target,10,0.7,0.4027681991198191,0.12736648783028534,1.0,0.4,1.0,0.0,1.0,0.4503616838526407,0.9496383161473592
qwen3_4b,RWKU,scratchpad,global_context,drr_system,10,0.2,0.3265986323710905,0.10327955589886446,0.0,0.0,0.35000000000000003,0.0,1.0,-0.0024279295617743446,0.40242792956177437
qwen3_4b,RWKU,scratchpad,global_context,irr_system,10,0.1,0.31622776601683794,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,-0.09599999999999997,0.296
qwen3_4b,RWKU,scratchpad,global_context,retention_system,10,0.72,0.3675746333890726,0.11623730516108463,1.0,0.4,1.0,0.2,1.0,0.4921748818842741,0.9478251181157258
qwen3_4b,RWKU,scratchpad,global_context,n_scored_probes,10,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,scratchpad,global_context,chain_length,10,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,scratchpad,global_context,target_agent_position,10,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,scratchpad,global_context,peer_evidence,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,global_context,raw_complete,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,none,drr_target,10,0.42000000000000004,0.38239014399199966,0.12092238098144703,0.4,0.05,0.6,0.0,1.0,0.18299213327636388,0.6570078667236362
qwen3_4b,RWKU,scratchpad,none,irr_target,10,0.18,0.30477678535099895,0.09637888196533972,0.1,0.0,0.2,0.0,1.0,-0.008902608652065852,0.3689026086520658
qwen3_4b,RWKU,scratchpad,none,retention_target,10,0.54,0.46236109025065875,0.14621141466307538,0.6000000000000001,0.05,1.0,0.0,1.0,0.25342562726037227,0.8265743727396277
qwen3_4b,RWKU,scratchpad,none,drr_system,10,0.4800000000000001,0.36757463338907254,0.1162373051610846,0.4,0.25,0.75,0.0,1.0,0.2521748818842743,0.7078251181157259
qwen3_4b,RWKU,scratchpad,none,irr_system,10,0.15999999999999998,0.2458545188611437,0.07774602526460402,0.1,0.0,0.2,0.0,0.8,0.007617790481376119,0.31238220951862383
qwen3_4b,RWKU,scratchpad,none,retention_system,10,0.56,0.44020197384584475,0.139204086785474,0.6000000000000001,0.2,1.0,0.0,1.0,0.28715998990047104,0.832840010099529
qwen3_4b,RWKU,scratchpad,none,n_scored_probes,10,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,scratchpad,none,chain_length,10,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,scratchpad,none,target_agent_position,10,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,scratchpad,none,peer_evidence,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,none,raw_complete,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,parameter_only,drr_target,2,0.7,0.14142135623730953,0.1,0.7,0.65,0.75,0.6,0.8,0.504,0.8959999999999999
qwen3_4b,RWKU,scratchpad,parameter_only,irr_target,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,RWKU,scratchpad,parameter_only,retention_target,2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2
qwen3_4b,RWKU,scratchpad,parameter_only,drr_system,2,0.8,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8
qwen3_4b,RWKU,scratchpad,parameter_only,irr_system,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,RWKU,scratchpad,parameter_only,retention_system,2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2
qwen3_4b,RWKU,scratchpad,parameter_only,n_scored_probes,2,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,scratchpad,parameter_only,chain_length,2,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,scratchpad,parameter_only,target_agent_position,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,scratchpad,parameter_only,peer_evidence,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,parameter_only,raw_complete,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,parameter_plus_comm,drr_target,2,0.5,0.42426406871192857,0.3,0.5,0.35000000000000003,0.65,0.2,0.8,-0.08799999999999997,1.088
qwen3_4b,RWKU,scratchpad,parameter_plus_comm,irr_target,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,RWKU,scratchpad,parameter_plus_comm,retention_target,2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2
qwen3_4b,RWKU,scratchpad,parameter_plus_comm,drr_system,2,0.8,0.28284271247461906,0.2,0.8,0.7,0.9,0.6,1.0,0.40800000000000003,1.1920000000000002
qwen3_4b,RWKU,scratchpad,parameter_plus_comm,irr_system,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,RWKU,scratchpad,parameter_plus_comm,retention_system,2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2
qwen3_4b,RWKU,scratchpad,parameter_plus_comm,n_scored_probes,2,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,scratchpad,parameter_plus_comm,chain_length,2,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,scratchpad,parameter_plus_comm,target_agent_position,2,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,scratchpad,parameter_plus_comm,peer_evidence,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,parameter_plus_comm,raw_complete,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,target_context,drr_target,10,0.38,0.4049691346263318,0.12806248474865697,0.30000000000000004,0.0,0.6,0.0,1.0,0.12899752989263236,0.6310024701073677
qwen3_4b,RWKU,scratchpad,target_context,irr_target,10,0.24000000000000005,0.36270588023294514,0.11469767022723501,0.1,0.0,0.2,0.0,1.0,0.015192566354619436,0.4648074336453807
qwen3_4b,RWKU,scratchpad,target_context,retention_target,10,0.74,0.34058772731852804,0.10770329614269009,1.0,0.4,1.0,0.2,1.0,0.5289015395603274,0.9510984604396726
qwen3_4b,RWKU,scratchpad,target_context,drr_system,10,0.4800000000000001,0.36757463338907254,0.1162373051610846,0.4,0.25,0.75,0.0,1.0,0.2521748818842743,0.7078251181157259
qwen3_4b,RWKU,scratchpad,target_context,irr_system,10,0.26,0.3533962208186286,0.11175369742826807,0.2,0.0,0.2,0.0,1.0,0.0409627530405946,0.4790372469594054
qwen3_4b,RWKU,scratchpad,target_context,retention_system,10,0.62,0.4157990967870047,0.13148721948877348,0.7,0.25,1.0,0.0,1.0,0.362285049802004,0.877714950197996
qwen3_4b,RWKU,scratchpad,target_context,n_scored_probes,10,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,RWKU,scratchpad,target_context,chain_length,10,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,RWKU,scratchpad,target_context,target_agent_position,10,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,RWKU,scratchpad,target_context,peer_evidence,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,target_context,raw_complete,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,RWKU,scratchpad,target_context_comm,drr_target,10,0.22000000000000003,0.33266599866332397,0.10519822558706332,0.1,0.0,0.2,0.0,1.0,0.013811477849355935,0.4261885221506441
qwen3_4b,RWKU,scratchpad,target_context_comm,irr_target,10,0.1,0.253859103528797,0.08027729719194865,0.0,0.0,0.0,0.0,0.8,-0.057343502496219334,0.25734350249621935
qwen3_4b,RWKU,scratchpad,target_context_comm,retention_target,10,0.72,0.3675746333890726,0.11623730516108463,1.0,0.4,1.0,0.2,1.0,0.4921748818842741,0.9478251181157258
qwen3_4b,RWKU,scratchpad,target_context_comm,drr_system,10,0.42000000000000004,0.35839146815241635,0.11333333333333333,0.4,0.2,0.55,0.0,1.0,0.19786666666666672,0.6421333333333333
qwen3_4b,RWKU,scratchpad,target_context_comm,irr_system,10,0.24,0.40879225911349043,0.12927146286443542,0.0,0.0,0.2,0.0,1.0,-0.013372067214293404,0.4933720672142934
qwen3_4b,RWKU,scratchpad,target_context_comm,retention_system,10,0.64,0.38643671323171835,0.12220201853215572,0.7,0.25,1.0,0.2,1.0,0.4004840436769748,0.8795159563230253
