run_id,runtime_seconds_log,source_log,source_line
AU001830,111.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,579
AU001831,109.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,581
AU001834,113.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,583
AU001835,111.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,585
AU001836,110.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,587
AU001837,92.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,589
AU001838,130.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,591
AU001839,102.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,593
AU001841,92.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,595
AU001842,99.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,597
AU001845,99.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,599
AU001846,102.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,601
AU001848,96.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,603
AU001852,96.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,605
AU001853,95.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,607
AU001856,86.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,609
AU001857,140.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,611
AU001858,145.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,613
AU001859,184.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,615
AU001860,141.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,617
AU001861,135.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,619
AU001863,141.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,621
AU001864,456.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,623
AU001865,422.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,625
AU001867,468.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,627
AU001868,592.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,629
AU001869,505.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,631
AU001870,529.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,633
AU001871,584.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,635
AU001873,145.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,637
AU001881,141.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,639
AU001882,232.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,641
AU001884,181.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,643
AU001886,233.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,645
AU001888,180.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,647
AU001890,177.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,649
AU001892,89.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,651
AU001893,83.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,653
AU001897,84.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,655
AU001900,121.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,657
AU001906,130.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,659
AU001910,567.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,661
AU001913,603.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,663
AU001916,567.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,665
AU001917,573.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,667
AU001920,107.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,669
AU001921,98.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,671
AU001922,113.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,673
AU001925,112.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,675
AU001926,100.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,677
AU001927,105.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,679
AU001928,91.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,681
AU001934,113.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,683
AU001937,79.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,685
AU001938,108.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,687
AU001940,117.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,689
AU001941,108.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,691
AU001942,108.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,693
AU001943,111.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,695
AU001944,108.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,697
AU001946,101.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,699
AU001947,124.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,701
AU001948,132.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,703
AU001949,130.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,705
AU001952,129.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,707
AU001955,378.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,709
AU001956,565.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,711
AU001957,534.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,713
AU001958,556.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,715
AU001960,574.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,717
AU001962,424.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,719
AU001963,141.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,721
AU001964,100.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,723
AU001965,134.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,725
AU001966,135.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,727
AU001968,130.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,729
AU001970,135.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,731
AU001971,130.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,733
AU001973,84.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,735
AU001974,106.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,737
AU001976,114.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,739
AU001977,108.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,741
AU001983,107.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,743
AU001984,110.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,745
AU001986,104.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,747
AU001988,108.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,749
AU001989,105.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,751
AU001990,123.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,753
AU001992,118.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,755
AU001993,115.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,757
AU001995,112.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,759
AU001996,118.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,761
AU002000,475.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,763
AU002002,541.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,765
AU002004,456.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,767
AU002005,567.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,769
AU002006,514.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,771
AU002007,266.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,773
AU002009,55.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,775
AU002012,76.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,777
AU002013,69.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,779
AU002016,68.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,781
AU002017,62.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,783
AU002019,58.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,785
AU002022,58.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,787
AU002023,59.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,789
AU003705,24.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,791
AU003707,95.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,793
AU003708,152.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,795
AU003712,24.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,797
AU003714,93.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,799
AU003715,87.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,801
AU003717,286.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,803
AU003719,51.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,805
AU003720,60.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w00.log,807
AU001351,185.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,132
AU001352,213.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,134
AU001353,191.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,136
AU001354,180.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,138
AU001355,184.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,140
AU001356,192.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,142
AU001359,193.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,144
AU001360,203.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,146
AU001362,208.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,148
AU001363,202.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,150
AU001365,208.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,152
AU001369,775.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,154
AU001370,915.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,156
AU001372,726.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,158
AU001375,854.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,160
AU001376,754.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,162
AU001383,205.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,164
AU001384,230.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,166
AU001387,191.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,168
AU001389,211.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,170
AU001390,192.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,172
AU001392,207.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,174
AU001393,211.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,176
AU001394,192.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,178
AU001395,206.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,180
AU001396,96.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,182
AU001397,112.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,184
AU001399,95.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,186
AU001400,96.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,188
AU001401,101.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,190
AU001402,101.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,192
AU001403,95.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,194
AU001408,116.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,196
AU001410,117.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,198
AU001411,125.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,200
AU001413,129.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,202
AU001420,585.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,204
AU001421,495.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,206
AU001422,624.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,208
AU001424,138.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,210
AU001425,133.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,212
AU001427,118.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,214
AU001428,133.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,216
AU001430,115.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,218
AU001431,131.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,220
AU001434,123.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,222
AU001437,120.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,224
AU001439,112.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,226
AU001440,120.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,228
AU001441,135.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,230
AU001442,160.1,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,232
AU001444,132.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,234
AU001446,142.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,236
AU001447,142.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,238
AU001448,132.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,240
AU001451,187.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,242
AU001456,176.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,244
AU001457,191.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,246
AU001458,182.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,248
AU001459,525.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,250
AU001460,552.3,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,252
AU001461,575.4,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,254
AU001462,528.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,256
AU001466,578.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,258
AU001467,720.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,260
AU001469,191.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,262
AU001470,172.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,264
AU001471,181.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,266
AU001473,177.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,268
AU001474,171.0,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,270
AU001477,167.6,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,272
AU001478,197.8,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,274
AU001479,178.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,276
AU001481,167.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,278
AU001483,177.7,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,280
AU001484,168.2,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,282
AU001489,160.5,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,284
AU001491,148.9,/home/tahiti/AgentUnlearn/outputs/full_plan/worker_logs/nonparameter/mistral_7b_w01.log,286
