run_id,block,model_id,benchmark,unit_id,target_id,target_name,topology,intervention,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,parameter_method,drr_target,irr_target,retention_target,drr_system,irr_system,retention_system,n_scored_probes,runtime_seconds_log,n_log_occurrences,runtime_seconds,runtime_source,runtime_raw_fallback,model_params_b,seconds_per_probe,aggregate_run_hours
AU000322,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,1.0,0.0,1.0,1.0,15,126.1,2,126.1,runner_DONE_log,126.08445382118225,4.0,8.406666666666666,0.035027777777777776
AU000323,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,independent,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.6,1.0,1.0,0.6,1.0,1.0,15,107.8,2,107.8,runner_DONE_log,107.79345035552979,4.0,7.1866666666666665,0.029944444444444444
AU000324,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,independent,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.4,1.0,0.0,0.4,1.0,15,102.2,2,102.2,runner_DONE_log,102.2263286113739,4.0,6.8133333333333335,0.02838888888888889
AU000325,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,sequential,none,4,4,2,2,1.0,0.5,0.0,42,none,0.4,0.4,1.0,0.4,0.8,1.0,15,156.8,2,156.8,runner_DONE_log,156.75799536705017,4.0,10.453333333333335,0.043555555555555556
AU000326,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,sequential,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,1.0,0.0,0.4,1.0,15,154.1,2,154.1,runner_DONE_log,154.10093808174133,4.0,10.273333333333333,0.042805555555555555
AU000327,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.2,0.2,1.0,0.2,0.6,1.0,15,148.1,2,148.1,runner_DONE_log,148.08509302139282,4.0,9.873333333333333,0.041138888888888885
AU000328,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.4,0.6,1.0,0.4,0.6,1.0,15,142.0,2,142.0,runner_DONE_log,141.9993908405304,4.0,9.466666666666667,0.03944444444444444
AU000329,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,sequential,communication,4,4,2,2,1.0,0.5,0.0,42,none,0.4,0.2,1.0,0.4,0.4,1.0,15,157.8,2,157.8,runner_DONE_log,157.79363632202148,4.0,10.520000000000001,0.043833333333333335
AU000330,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.4,0.4,1.0,0.4,0.8,1.0,15,127.2,2,127.2,runner_DONE_log,127.19276094436646,4.0,8.48,0.035333333333333335
AU000331,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.2,1.0,0.2,0.8,1.0,15,152.2,2,152.2,runner_DONE_log,152.2159402370453,4.0,10.146666666666667,0.042277777777777775
AU000332,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.4,0.2,1.0,0.4,0.4,1.0,15,145.5,2,145.5,runner_DONE_log,145.47586131095886,4.0,9.7,0.04041666666666666
AU000333,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,sequential,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.6,1.0,0.4,0.8,1.0,15,121.4,2,121.4,runner_DONE_log,121.37631630897522,4.0,8.093333333333334,0.03372222222222222
AU000334,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,debate,none,4,4,2,2,1.0,0.5,0.0,42,none,0.2,0.8,1.0,0.2,0.4,1.0,15,558.5,2,558.5,runner_DONE_log,558.5418834686279,4.0,37.233333333333334,0.15513888888888888
AU000335,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,debate,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,0.8,0.0,0.4,0.6,15,483.0,2,483.0,runner_DONE_log,483.01753854751587,4.0,32.2,0.13416666666666666
AU000336,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,0.6,0.0,0.2,0.8,15,652.9,2,652.9,runner_DONE_log,652.8759477138519,4.0,43.526666666666664,0.1813611111111111
AU000337,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,0.4,1.0,15,541.3,2,541.3,runner_DONE_log,541.2675704956055,4.0,36.086666666666666,0.1503611111111111
AU000338,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,debate,communication,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,0.0,0.2,1.0,15,620.9,2,620.9,runner_DONE_log,620.9441976547241,4.0,41.39333333333333,0.17247222222222222
AU000339,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,0.8,0.0,0.6,0.8,15,629.4,2,629.4,runner_DONE_log,629.4150424003601,4.0,41.96,0.17483333333333334
AU000340,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.4,0.6,0.0,0.2,0.8,15,696.7,2,696.7,runner_DONE_log,696.7085988521576,4.0,46.44666666666667,0.1935277777777778
AU000341,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,0.2,0.6,1.0,15,611.6,2,611.6,runner_DONE_log,611.603348493576,4.0,40.77333333333333,0.1698888888888889
AU000342,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,debate,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.2,0.8,0.0,0.6,0.8,15,615.9,2,615.9,runner_DONE_log,615.9343910217285,4.0,41.059999999999995,0.17108333333333334
AU000343,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,none,4,4,2,2,1.0,0.5,0.0,42,none,0.6,0.8,1.0,0.6,1.0,1.0,15,148.6,2,148.6,runner_DONE_log,148.6086778640747,4.0,9.906666666666666,0.041277777777777774
AU000344,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,99.5,2,99.5,runner_DONE_log,99.47026944160461,4.0,6.633333333333334,0.02763888888888889
AU000345,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.6,1.0,1.0,0.6,1.0,1.0,15,136.3,2,136.3,runner_DONE_log,136.25536465644836,4.0,9.086666666666668,0.037861111111111116
AU000346,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.6,0.8,1.0,0.6,1.0,1.0,15,131.0,2,131.0,runner_DONE_log,131.04199290275574,4.0,8.733333333333333,0.03638888888888889
AU000347,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,0.0,1.0,0.6,1.0,1.0,15,154.8,2,154.8,runner_DONE_log,154.76651525497437,4.0,10.32,0.043000000000000003
AU000348,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.6,1.0,1.0,0.6,1.0,1.0,15,130.9,2,130.9,runner_DONE_log,130.882257938385,4.0,8.726666666666667,0.036361111111111115
AU000349,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.6,1.0,0.2,1.0,1.0,15,142.1,2,142.1,runner_DONE_log,142.06394338607788,4.0,9.473333333333333,0.03947222222222222
AU000350,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.4,0.2,1.0,0.4,1.0,1.0,15,151.3,2,151.3,runner_DONE_log,151.29330444335938,4.0,10.086666666666668,0.04202777777777778
AU000351,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.6,1.0,0.2,1.0,1.0,15,139.5,2,139.5,runner_DONE_log,139.5244700908661,4.0,9.3,0.03875
AU000352,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,none,4,4,2,2,1.0,0.5,0.0,42,none,0.4,0.6,1.0,0.4,0.6,1.0,15,179.7,2,179.7,runner_DONE_log,179.72100234031677,4.0,11.979999999999999,0.049916666666666665
AU000353,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,107.0,2,107.0,runner_DONE_log,107.00167894363403,4.0,7.133333333333334,0.029722222222222223
AU000354,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.2,0.4,1.0,15,160.9,2,160.9,runner_DONE_log,160.93096089363098,4.0,10.726666666666667,0.044694444444444446
AU000355,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.4,1.0,1.0,0.4,0.6,1.0,15,154.4,2,154.4,runner_DONE_log,154.40053415298462,4.0,10.293333333333333,0.04288888888888889
AU000356,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,communication,4,4,2,2,1.0,0.5,0.0,42,none,0.4,0.6,1.0,0.4,0.6,1.0,15,179.5,2,179.5,runner_DONE_log,179.5236678123474,4.0,11.966666666666667,0.04986111111111111
AU000357,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,1.0,0.2,0.4,1.0,15,148.2,2,148.2,runner_DONE_log,148.22459936141968,4.0,9.879999999999999,0.041166666666666664
AU000358,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.2,0.4,1.0,15,159.3,2,159.3,runner_DONE_log,159.2678883075714,4.0,10.620000000000001,0.044250000000000005
AU000359,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.4,1.0,1.0,0.4,0.6,1.0,15,153.4,2,153.4,runner_DONE_log,153.4430513381958,4.0,10.226666666666667,0.042611111111111113
AU000360,main,qwen3_4b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,1.0,0.2,0.4,1.0,15,147.5,2,147.5,runner_DONE_log,147.47505402565002,4.0,9.833333333333334,0.04097222222222222
AU000361,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,independent,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.2,1.0,1.0,0.2,15,137.3,2,137.3,runner_DONE_log,137.30786085128784,4.0,9.153333333333334,0.03813888888888889
AU000362,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,103.4,2,103.4,runner_DONE_log,103.36294507980347,4.0,6.8933333333333335,0.028722222222222225
AU000363,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,129.4,2,129.4,runner_DONE_log,129.41699528694153,4.0,8.626666666666667,0.035944444444444446
AU000364,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.4,1.0,0.8,0.4,15,137.6,2,137.6,runner_DONE_log,137.62532758712769,4.0,9.173333333333334,0.03822222222222222
AU000365,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.2,1.0,1.0,0.2,15,137.6,2,137.6,runner_DONE_log,137.56687927246094,4.0,9.173333333333334,0.03822222222222222
AU000366,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.8,0.2,1.0,1.0,0.2,1.0,15,118.6,2,118.6,runner_DONE_log,118.60380029678345,4.0,7.906666666666666,0.03294444444444444
AU000367,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,127.4,2,127.4,runner_DONE_log,127.41398739814758,4.0,8.493333333333334,0.03538888888888889
AU000368,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,independent,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.4,1.0,0.8,0.4,15,136.2,2,136.2,runner_DONE_log,136.2102632522583,4.0,9.08,0.03783333333333333
AU000369,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,independent,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.8,0.2,1.0,1.0,0.2,1.0,15,118.5,2,118.5,runner_DONE_log,118.4820876121521,4.0,7.9,0.032916666666666664
AU000370,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,sequential,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.0,1.0,1.0,0.0,15,144.2,2,144.2,runner_DONE_log,144.23532629013062,4.0,9.613333333333333,0.04005555555555555
AU000371,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,sequential,global_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,109.1,2,109.1,runner_DONE_log,109.09247612953186,4.0,7.2733333333333325,0.030305555555555554
AU000372,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,sequential,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.6,1.0,1.0,0.0,15,139.3,2,139.3,runner_DONE_log,139.34232449531555,4.0,9.286666666666667,0.03869444444444445
AU000373,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,sequential,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.0,1.0,1.0,0.0,15,143.6,2,143.6,runner_DONE_log,143.56308317184448,4.0,9.573333333333332,0.03988888888888889
AU000374,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,sequential,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.0,1.0,1.0,0.0,15,145.9,2,145.9,runner_DONE_log,145.9107847213745,4.0,9.726666666666667,0.04052777777777778
AU000375,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.0,1.0,1.0,0.0,15,132.3,2,132.3,runner_DONE_log,132.258553981781,4.0,8.82,0.036750000000000005
AU000376,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,sequential,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.6,1.0,1.0,0.0,15,138.0,2,138.0,runner_DONE_log,137.97145199775696,4.0,9.2,0.03833333333333333
AU000377,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,sequential,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.0,1.0,1.0,0.0,15,149.1,2,149.1,runner_DONE_log,149.06571102142334,4.0,9.94,0.041416666666666664
AU000378,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,sequential,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,1.0,0.6,0.0,1.0,1.0,0.0,15,132.0,2,132.0,runner_DONE_log,131.98894596099854,4.0,8.8,0.03666666666666667
AU000379,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,debate,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.0,1.0,0.6,0.0,15,535.4,2,535.4,runner_DONE_log,535.3782942295074,4.0,35.693333333333335,0.14872222222222223
AU000380,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,debate,global_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,0.6,1.0,15,390.4,2,390.4,runner_DONE_log,390.41595005989075,4.0,26.026666666666664,0.10844444444444444
AU000381,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,debate,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.8,1.0,0.8,0.8,15,670.8,2,670.8,runner_DONE_log,670.7622973918915,4.0,44.72,0.18633333333333332
AU000382,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,debate,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.4,1.0,1.0,0.0,15,528.3,2,528.3,runner_DONE_log,528.3236286640167,4.0,35.22,0.14675
AU000383,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,debate,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,0.8,0.0,1.0,0.6,0.0,15,621.4,2,621.4,runner_DONE_log,621.4014809131622,4.0,41.42666666666666,0.1726111111111111
AU000384,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,debate,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.8,0.8,0.6,0.6,15,662.5,2,662.5,runner_DONE_log,662.4618871212006,4.0,44.166666666666664,0.1840277777777778
AU000385,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,debate,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.8,1.0,0.2,0.8,15,703.0,2,703.0,runner_DONE_log,702.9874019622803,4.0,46.86666666666667,0.19527777777777777
AU000386,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,debate,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.4,1.0,0.4,0.0,15,624.1,2,624.1,runner_DONE_log,624.0965566635132,4.0,41.60666666666667,0.1733611111111111
AU000387,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,debate,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.8,0.8,0.2,0.6,15,681.5,2,681.5,runner_DONE_log,681.4854686260223,4.0,45.43333333333333,0.18930555555555556
AU000388,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,scratchpad,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,168.4,2,168.4,runner_DONE_log,168.4233376979828,4.0,11.226666666666667,0.04677777777777778
AU000389,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,scratchpad,global_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,124.6,2,124.6,runner_DONE_log,124.55385446548462,4.0,8.306666666666667,0.034611111111111106
AU000390,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,scratchpad,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,157.2,2,157.2,runner_DONE_log,157.2210922241211,4.0,10.479999999999999,0.043666666666666666
AU000391,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,scratchpad,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,160.7,2,160.7,runner_DONE_log,160.72344541549683,4.0,10.713333333333333,0.04463888888888889
AU000392,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,scratchpad,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,170.1,2,170.1,runner_DONE_log,170.0711636543274,4.0,11.34,0.04725
AU000393,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,148.3,2,148.3,runner_DONE_log,148.28276944160461,4.0,9.886666666666667,0.04119444444444445
AU000394,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,scratchpad,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,153.1,2,153.1,runner_DONE_log,153.11534357070923,4.0,10.206666666666667,0.042527777777777775
AU000395,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,scratchpad,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,165.9,2,165.9,runner_DONE_log,165.86937975883484,4.0,11.06,0.04608333333333334
AU000396,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,1.0,0.8,1.0,1.0,1.0,1.0,15,153.3,2,153.3,runner_DONE_log,153.26123809814453,4.0,10.22,0.042583333333333334
AU000397,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,hierarchical,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.0,1.0,1.0,0.0,15,168.0,2,168.0,runner_DONE_log,167.98780989646912,4.0,11.2,0.04666666666666667
AU000398,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,hierarchical,global_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,107.1,2,107.1,runner_DONE_log,107.06457018852234,4.0,7.14,0.02975
AU000399,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,hierarchical,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,0.8,0.2,15,159.8,2,159.8,runner_DONE_log,159.79637956619263,4.0,10.653333333333334,0.044388888888888894
AU000400,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,hierarchical,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.2,1.0,1.0,0.2,15,173.6,2,173.6,runner_DONE_log,173.59775400161743,4.0,11.573333333333332,0.04822222222222222
AU000401,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,hierarchical,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.0,1.0,1.0,0.0,15,167.5,2,167.5,runner_DONE_log,167.51648807525635,4.0,11.166666666666666,0.04652777777777778
AU000402,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,0.0,1.0,1.0,0.8,0.0,15,158.6,2,158.6,runner_DONE_log,158.58321928977966,4.0,10.573333333333332,0.044055555555555556
AU000403,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,hierarchical,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,0.8,0.2,15,158.9,2,158.9,runner_DONE_log,158.8735601902008,4.0,10.593333333333334,0.04413888888888889
AU000404,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,hierarchical,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.2,1.0,1.0,0.2,15,172.0,2,172.0,runner_DONE_log,172.005535364151,4.0,11.466666666666667,0.04777777777777778
AU000405,main,qwen3_4b,RWKU,rwku_067,67,Hugh Laurie,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,1.0,0.0,1.0,1.0,0.8,0.0,15,158.3,2,158.3,runner_DONE_log,158.33370065689087,4.0,10.553333333333335,0.043972222222222225
AU000406,main,qwen3_4b,RWKU,rwku_089,89,Samuel L. Jackson,independent,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,104.0,2,104.0,runner_DONE_log,103.9967770576477,4.0,6.933333333333334,0.028888888888888888
AU000407,main,qwen3_4b,RWKU,rwku_089,89,Samuel L. Jackson,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,92.5,2,92.5,runner_DONE_log,92.4574658870697,4.0,6.166666666666667,0.025694444444444443
AU000408,main,qwen3_4b,RWKU,rwku_089,89,Samuel L. Jackson,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,103.5,2,103.5,runner_DONE_log,103.54446363449097,4.0,6.9,0.02875
AU000409,main,qwen3_4b,RWKU,rwku_089,89,Samuel L. Jackson,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,99.2,2,99.2,runner_DONE_log,99.15255045890808,4.0,6.613333333333333,0.027555555555555555
AU000410,main,qwen3_4b,RWKU,rwku_089,89,Samuel L. Jackson,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,104.1,2,104.1,runner_DONE_log,104.10298657417297,4.0,6.9399999999999995,0.028916666666666663
AU000411,main,qwen3_4b,RWKU,rwku_089,89,Samuel L. Jackson,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,94.5,2,94.5,runner_DONE_log,94.47889375686646,4.0,6.3,0.02625
AU000412,main,qwen3_4b,RWKU,rwku_089,89,Samuel L. Jackson,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,101.0,2,101.0,runner_DONE_log,100.9634895324707,4.0,6.733333333333333,0.028055555555555556
AU000413,main,qwen3_4b,RWKU,rwku_089,89,Samuel L. Jackson,independent,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,98.3,2,98.3,runner_DONE_log,98.27595710754395,4.0,6.553333333333333,0.027305555555555555
AU000414,main,qwen3_4b,RWKU,rwku_089,89,Samuel L. Jackson,independent,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,94.9,2,94.9,runner_DONE_log,94.87278032302856,4.0,6.326666666666667,0.026361111111111113
AU000415,main,qwen3_4b,RWKU,rwku_089,89,Samuel L. Jackson,sequential,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,118.4,2,118.4,runner_DONE_log,118.40551662445068,4.0,7.8933333333333335,0.03288888888888889
AU000416,main,qwen3_4b,RWKU,rwku_089,89,Samuel L. Jackson,sequential,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,88.2,2,88.2,runner_DONE_log,88.17314553260803,4.0,5.88,0.0245
AU000417,main,qwen3_4b,RWKU,rwku_089,89,Samuel L. Jackson,sequential,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.8,1.0,1.0,1.0,1.0,1.0,15,109.4,2,109.4,runner_DONE_log,109.43992280960083,4.0,7.293333333333334,0.03038888888888889
