block,parameter_method,model_id,benchmark,topology,intervention,drr_target_mean,drr_target_std,drr_target_count,irr_target_mean,irr_target_std,irr_target_count,retention_target_mean,retention_target_std,retention_target_count,drr_system_mean,drr_system_std,drr_system_count,irr_system_mean,irr_system_std,irr_system_count,retention_system_mean,retention_system_std,retention_system_count
main,none,qwen3_4b,TOFU,scratchpad,global_context,0.3333333333333333,0.5773502691896258,3,0.6666666666666666,0.5773502691896258,3,1.0,0.0,3,0.0,0.0,3,0.4666666666666666,0.41633319989322654,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,scratchpad,none,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,scratchpad,target_context,0.9333333333333332,0.11547005383792512,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,scratchpad,target_context_comm,0.5333333333333333,0.4163331998932265,3,1.0,0.0,3,1.0,0.0,3,0.7999999999999999,0.34641016151377546,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,scratchpad,target_context_memory,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,scratchpad,target_memory,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,scratchpad,target_memory_comm,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,sequential,communication,0.7999999999999999,0.34641016151377546,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,sequential,full_inference,0.3333333333333333,0.5773502691896258,3,0.9333333333333332,0.11547005383792512,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,sequential,global_context,0.3333333333333333,0.5773502691896258,3,0.39999999999999997,0.5291502622129182,3,1.0,0.0,3,0.19999999999999998,0.34641016151377546,3,0.26666666666666666,0.46188021535170065,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,sequential,none,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,sequential,target_context,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,sequential,target_context_comm,0.3333333333333333,0.5773502691896258,3,0.8666666666666667,0.23094010767585027,3,1.0,0.0,3,0.9333333333333332,0.11547005383792512,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,sequential,target_context_memory,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,sequential,target_memory,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_4b,TOFU,sequential,target_memory_comm,0.7999999999999999,0.34641016151377546,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
main,none,qwen3_8b,MUSE-Books,debate,communication,0.6,,1,,,0,0.0,,1,0.4,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,debate,full_inference,1.0,,1,,,0,0.4,,1,0.4,,1,,,0,0.6,,1
main,none,qwen3_8b,MUSE-Books,debate,global_context,0.8,,1,,,0,0.4,,1,0.2,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,debate,none,0.2,,1,,,0,0.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,debate,target_context,0.8,,1,,,0,0.0,,1,0.2,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,debate,target_context_comm,0.8,,1,,,0,0.0,,1,0.4,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,debate,target_context_memory,0.8,,1,,,0,0.6,,1,0.4,,1,,,0,0.6,,1
main,none,qwen3_8b,MUSE-Books,debate,target_memory,0.6,,1,,,0,0.0,,1,0.4,,1,,,0,0.4,,1
main,none,qwen3_8b,MUSE-Books,debate,target_memory_comm,0.6,,1,,,0,0.0,,1,0.4,,1,,,0,0.4,,1
main,none,qwen3_8b,MUSE-Books,hierarchical,communication,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,hierarchical,full_inference,0.8,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,hierarchical,global_context,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,hierarchical,none,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,hierarchical,target_context,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,hierarchical,target_context_comm,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,hierarchical,target_context_memory,0.8,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,hierarchical,target_memory,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,hierarchical,target_memory_comm,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,independent,communication,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,independent,full_inference,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,independent,global_context,1.0,,1,,,0,0.6,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,independent,none,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,independent,target_context,1.0,,1,,,0,0.6,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,independent,target_context_comm,1.0,,1,,,0,0.6,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,independent,target_context_memory,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,independent,target_memory,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,independent,target_memory_comm,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,scratchpad,communication,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,scratchpad,full_inference,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,scratchpad,global_context,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,scratchpad,none,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,scratchpad,target_context,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,scratchpad,target_context_comm,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,scratchpad,target_context_memory,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,scratchpad,target_memory,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,scratchpad,target_memory_comm,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,sequential,communication,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,sequential,full_inference,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,sequential,global_context,1.0,,1,,,0,0.6,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-Books,sequential,none,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,sequential,target_context,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,sequential,target_context_comm,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,sequential,target_context_memory,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,sequential,target_memory,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-Books,sequential,target_memory_comm,1.0,,1,,,0,1.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,debate,communication,1.0,,1,,,0,0.2,,1,1.0,,1,,,0,0.2,,1
main,none,qwen3_8b,MUSE-News,debate,full_inference,0.0,,1,,,0,0.6,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_8b,MUSE-News,debate,global_context,0.0,,1,,,0,0.4,,1,0.0,,1,,,0,0.4,,1
main,none,qwen3_8b,MUSE-News,debate,none,1.0,,1,,,0,0.2,,1,1.0,,1,,,0,0.2,,1
main,none,qwen3_8b,MUSE-News,debate,target_context,1.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_8b,MUSE-News,debate,target_context_comm,0.0,,1,,,0,0.8,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_8b,MUSE-News,debate,target_context_memory,1.0,,1,,,0,0.6,,1,1.0,,1,,,0,0.4,,1
main,none,qwen3_8b,MUSE-News,debate,target_memory,1.0,,1,,,0,0.6,,1,1.0,,1,,,0,0.2,,1
main,none,qwen3_8b,MUSE-News,debate,target_memory_comm,0.0,,1,,,0,0.6,,1,1.0,,1,,,0,0.2,,1
main,none,qwen3_8b,MUSE-News,hierarchical,communication,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,hierarchical,full_inference,0.0,,1,,,0,0.0,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-News,hierarchical,global_context,0.0,,1,,,0,0.0,,1,0.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-News,hierarchical,none,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,hierarchical,target_context,0.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,hierarchical,target_context_comm,0.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,hierarchical,target_context_memory,0.0,,1,,,0,0.0,,1,1.0,,1,,,0,0.8,,1
main,none,qwen3_8b,MUSE-News,hierarchical,target_memory,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,hierarchical,target_memory_comm,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,independent,communication,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,independent,full_inference,0.0,,1,,,0,0.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,independent,global_context,0.0,,1,,,0,0.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,independent,none,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,independent,target_context,0.0,,1,,,0,0.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,independent,target_context_comm,0.0,,1,,,0,0.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,independent,target_context_memory,0.0,,1,,,0,0.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,independent,target_memory,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,independent,target_memory_comm,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,scratchpad,communication,1.0,,1,,,0,0.4,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,scratchpad,full_inference,0.6,,1,,,0,0.4,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,scratchpad,global_context,0.0,,1,,,0,0.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,scratchpad,none,1.0,,1,,,0,0.4,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,scratchpad,target_context,1.0,,1,,,0,0.6,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,scratchpad,target_context_comm,0.6,,1,,,0,0.6,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,scratchpad,target_context_memory,1.0,,1,,,0,0.4,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,scratchpad,target_memory,1.0,,1,,,0,0.4,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,scratchpad,target_memory_comm,1.0,,1,,,0,0.4,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,sequential,communication,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,sequential,full_inference,0.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,sequential,global_context,0.0,,1,,,0,0.0,,1,0.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,sequential,none,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,sequential,target_context,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,sequential,target_context_comm,0.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,sequential,target_context_memory,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,sequential,target_memory,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,MUSE-News,sequential,target_memory_comm,1.0,,1,,,0,0.0,,1,1.0,,1,,,0,1.0,,1
main,none,qwen3_8b,RWKU,debate,communication,0.62,0.332665998663324,10,0.6599999999999999,0.4623610902506587,10,0.6,0.3265986323710904,10,0.6599999999999999,0.3533962208186286,10,0.54,0.4221637386396684,10,0.43999999999999995,0.29514591494904874,10
main,none,qwen3_8b,RWKU,debate,full_inference,0.48,0.36757463338907254,10,0.6,0.3265986323710904,10,0.64,0.36270588023294514,10,0.6,0.33993463423951903,10,0.5599999999999999,0.38643671323171835,10,0.72,0.32930904093942587,10
main,none,qwen3_8b,RWKU,debate,global_context,0.64,0.47888759989514584,10,0.54,0.44271887242357316,10,0.5599999999999999,0.27968235951204046,10,0.62,0.4661902329879224,10,0.5,0.4027681991198191,10,0.48,0.3552776691859794,10
main,none,qwen3_8b,RWKU,debate,none,0.64,0.3747591819348053,10,0.7,0.41365578819969523,10,0.58,0.34576806613039834,10,0.64,0.37475918193480523,10,0.58,0.4049691346263318,10,0.5,0.34318767136623335,10
main,none,qwen3_8b,RWKU,debate,target_context,0.64,0.3747591819348053,10,0.64,0.32386554137309653,10,0.6599999999999999,0.36575644598253876,10,0.6,0.4109609335312651,10,0.5,0.35590260840104376,10,0.6799999999999999,0.3155242550986462,10
main,none,qwen3_8b,RWKU,debate,target_context_comm,0.7,0.3559026084010437,10,0.62,0.38239014399199966,10,0.58,0.3190262963734773,10,0.6,0.4109609335312651,10,0.48,0.3155242550986462,10,0.7,0.3299831645537222,10
main,none,qwen3_8b,RWKU,debate,target_context_memory,0.52,0.35527766918597936,10,0.62,0.3457680661303984,10,0.64,0.4501851470969102,10,0.58,0.35839146815241635,10,0.5599999999999999,0.3747591819348053,10,0.76,0.30983866769659335,10
main,none,qwen3_8b,RWKU,debate,target_memory,0.6,0.3771236166328254,10,0.58,0.4366539438350084,10,0.6599999999999999,0.2988868236194652,10,0.64,0.40879225911349043,10,0.54,0.3533962208186286,10,0.66,0.31340424729448424,10
main,none,qwen3_8b,RWKU,debate,target_memory_comm,0.58,0.31902629637347735,10,0.6,0.4807401700618652,10,0.6599999999999999,0.31340424729448424,10,0.6799999999999999,0.3794733192202055,10,0.52,0.3552776691859794,10,0.66,0.31340424729448424,10
main,none,qwen3_8b,RWKU,hierarchical,communication,0.72,0.4131182235954578,10,0.64,0.4788875998951459,10,0.8,0.3527668414752787,10,0.82,0.38239014399199966,10,0.74,0.4325634186002223,10,0.82,0.34576806613039834,10
main,none,qwen3_8b,RWKU,hierarchical,full_inference,0.58,0.4049691346263318,10,0.26,0.3533962208186286,10,0.9,0.31622776601683794,10,0.8,0.37712361663282534,10,0.74,0.4325634186002223,10,0.86,0.3272783388968954,10
main,none,qwen3_8b,RWKU,hierarchical,global_context,0.6799999999999999,0.44422216663887154,10,0.5599999999999999,0.4788875998951459,10,0.9,0.31622776601683794,10,0.6599999999999999,0.47187568984497036,10,0.62,0.4939635614091387,10,0.8800000000000001,0.3155242550986462,10
main,none,qwen3_8b,RWKU,hierarchical,none,0.72,0.4131182235954578,10,0.64,0.4788875998951459,10,0.8,0.3527668414752787,10,0.82,0.38239014399199966,10,0.74,0.4325634186002223,10,0.82,0.34576806613039834,10
main,none,qwen3_8b,RWKU,hierarchical,target_context,0.6799999999999999,0.44422216663887154,10,0.5599999999999999,0.4788875998951459,10,0.9,0.31622776601683794,10,0.82,0.38239014399199966,10,0.74,0.4325634186002223,10,0.8400000000000001,0.3238655413730965,10
main,none,qwen3_8b,RWKU,hierarchical,target_context_comm,0.6799999999999999,0.44422216663887154,10,0.5599999999999999,0.4788875998951459,10,0.9,0.31622776601683794,10,0.82,0.38239014399199966,10,0.74,0.4325634186002223,10,0.8400000000000001,0.3238655413730965,10
main,none,qwen3_8b,RWKU,hierarchical,target_context_memory,0.58,0.4049691346263318,10,0.26,0.3533962208186286,10,0.9,0.31622776601683794,10,0.8,0.37712361663282534,10,0.74,0.4325634186002223,10,0.86,0.3272783388968954,10
main,none,qwen3_8b,RWKU,hierarchical,target_memory,0.72,0.4131182235954578,10,0.7,0.48304589153964794,10,0.9,0.31622776601683794,10,0.8,0.37712361663282534,10,0.74,0.4325634186002223,10,0.8400000000000001,0.3238655413730965,10
main,none,qwen3_8b,RWKU,hierarchical,target_memory_comm,0.72,0.4131182235954578,10,0.7,0.48304589153964794,10,0.9,0.31622776601683794,10,0.8,0.37712361663282534,10,0.74,0.4325634186002223,10,0.8400000000000001,0.3238655413730965,10
main,none,qwen3_8b,RWKU,independent,communication,0.76,0.36270588023294514,10,0.6799999999999999,0.4732863826479693,10,0.8,0.3527668414752787,10,0.82,0.38239014399199966,10,0.78,0.41579909678700466,10,0.8,0.3527668414752787,10
main,none,qwen3_8b,RWKU,independent,full_inference,0.66,0.37771241264574124,10,0.32,0.4237399621885521,10,0.9,0.31622776601683794,10,0.68,0.3675746333890726,10,0.33999999999999997,0.4526465385804789,10,0.9,0.31622776601683794,10
main,none,qwen3_8b,RWKU,independent,global_context,0.7,0.4447221354708778,10,0.5599999999999999,0.4788875998951459,10,0.9,0.31622776601683794,10,0.7,0.4447221354708778,10,0.62,0.4939635614091387,10,0.9,0.31622776601683794,10
main,none,qwen3_8b,RWKU,independent,none,0.76,0.36270588023294514,10,0.6799999999999999,0.4732863826479693,10,0.8,0.3527668414752787,10,0.82,0.38239014399199966,10,0.78,0.41579909678700466,10,0.8,0.3527668414752787,10
main,none,qwen3_8b,RWKU,independent,target_context,0.7,0.4447221354708778,10,0.5599999999999999,0.4788875998951459,10,0.9,0.31622776601683794,10,0.7,0.4447221354708778,10,0.62,0.4939635614091387,10,0.9,0.31622776601683794,10
main,none,qwen3_8b,RWKU,independent,target_context_comm,0.7,0.4447221354708778,10,0.5599999999999999,0.4788875998951459,10,0.9,0.31622776601683794,10,0.7,0.4447221354708778,10,0.62,0.4939635614091387,10,0.9,0.31622776601683794,10
main,none,qwen3_8b,RWKU,independent,target_context_memory,0.66,0.37771241264574124,10,0.32,0.4237399621885521,10,0.9,0.31622776601683794,10,0.68,0.3675746333890726,10,0.33999999999999997,0.4526465385804789,10,0.9,0.31622776601683794,10
main,none,qwen3_8b,RWKU,independent,target_memory,0.8,0.33993463423951903,10,0.7,0.48304589153964794,10,0.8800000000000001,0.3155242550986462,10,0.82,0.33266599866332397,10,0.8,0.4216370213557839,10,0.9,0.31622776601683794,10
main,none,qwen3_8b,RWKU,independent,target_memory_comm,0.8,0.33993463423951903,10,0.7,0.48304589153964794,10,0.8800000000000001,0.3155242550986462,10,0.82,0.33266599866332397,10,0.8,0.4216370213557839,10,0.9,0.31622776601683794,10
main,none,qwen3_8b,RWKU,scratchpad,communication,0.76,0.41952353926806063,10,0.6,0.46188021535170065,10,0.82,0.34576806613039834,10,0.8800000000000001,0.3155242550986462,10,0.76,0.41952353926806063,10,0.8400000000000001,0.3502380143083652,10
main,none,qwen3_8b,RWKU,scratchpad,full_inference,0.52,0.4825856285561029,10,0.6,0.4521553322083512,10,0.9199999999999999,0.25298221281347033,10,0.8800000000000001,0.3155242550986462,10,0.76,0.41952353926806063,10,0.9,0.31622776601683794,10
main,none,qwen3_8b,RWKU,scratchpad,global_context,0.64,0.4788875998951459,10,0.62,0.4661902329879224,10,0.86,0.3272783388968954,10,0.7,0.48304589153964794,10,0.7,0.41365578819969523,10,0.9,0.31622776601683794,10
main,none,qwen3_8b,RWKU,scratchpad,none,0.72,0.4237399621885521,10,0.6599999999999999,0.47187568984497036,10,0.82,0.34576806613039834,10,0.8800000000000001,0.3155242550986462,10,0.74,0.41150131632029235,10,0.8400000000000001,0.3502380143083652,10
main,none,qwen3_8b,RWKU,scratchpad,target_context,0.7,0.44472213547087774,10,0.6599999999999999,0.47187568984497036,10,0.8400000000000001,0.3502380143083652,10,0.86,0.3272783388968954,10,0.74,0.41150131632029235,10,0.8400000000000001,0.3502380143083652,10
main,none,qwen3_8b,RWKU,scratchpad,target_context_comm,0.62,0.4366539438350084,10,0.64,0.429987079909256,10,0.8400000000000001,0.3502380143083652,10,0.86,0.3272783388968954,10,0.8,0.35276684147527876,10,0.8400000000000001,0.3502380143083652,10
main,none,qwen3_8b,RWKU,scratchpad,target_context_memory,0.72,0.4237399621885521,10,0.6599999999999999,0.47187568984497036,10,0.9400000000000001,0.18973665961010275,10,0.9,0.31622776601683794,10,0.76,0.41952353926806063,10,0.9,0.31622776601683794,10
main,none,qwen3_8b,RWKU,scratchpad,target_memory,0.72,0.4237399621885521,10,0.6599999999999999,0.47187568984497036,10,0.8400000000000001,0.3502380143083652,10,0.8800000000000001,0.3155242550986462,10,0.74,0.41150131632029235,10,0.8400000000000001,0.3502380143083652,10
main,none,qwen3_8b,RWKU,scratchpad,target_memory_comm,0.76,0.41952353926806063,10,0.6599999999999999,0.47187568984497036,10,0.82,0.34576806613039834,10,0.8800000000000001,0.3155242550986462,10,0.76,0.41952353926806063,10,0.8400000000000001,0.3502380143083652,10
main,none,qwen3_8b,RWKU,sequential,communication,0.72,0.45411696975803734,10,0.62,0.4939635614091388,10,0.82,0.34576806613039834,10,0.82,0.38239014399199966,10,0.74,0.4325634186002223,10,0.8400000000000001,0.3502380143083652,10
main,none,qwen3_8b,RWKU,sequential,full_inference,0.6,0.4618802153517006,10,0.45999999999999996,0.44271887242357316,10,0.86,0.3134042472944842,10,0.86,0.3272783388968954,10,0.74,0.4325634186002223,10,0.86,0.3272783388968954,10
main,none,qwen3_8b,RWKU,sequential,global_context,0.6799999999999999,0.4732863826479693,10,0.6,0.4422166387140533,10,0.9,0.31622776601683794,10,0.6799999999999999,0.4732863826479693,10,0.6799999999999999,0.4237399621885521,10,0.9,0.31622776601683794,10
main,none,qwen3_8b,RWKU,sequential,none,0.8,0.3771236166328254,10,0.62,0.4939635614091388,10,0.82,0.34576806613039834,10,0.8800000000000001,0.3155242550986462,10,0.74,0.4325634186002223,10,0.8400000000000001,0.3502380143083652,10
main,none,qwen3_8b,RWKU,sequential,target_context,0.78,0.4157990967870047,10,0.6,0.48074017006186526,10,0.8,0.339934634239519,10,0.9,0.31622776601683794,10,0.74,0.4325634186002223,10,0.8400000000000001,0.3502380143083652,10
main,none,qwen3_8b,RWKU,sequential,target_context_comm,0.6599999999999999,0.47187568984497036,10,0.62,0.4366539438350084,10,0.8,0.339934634239519,10,0.8400000000000001,0.35023801430836526,10,0.76,0.39777157040470124,10,0.8400000000000001,0.3502380143083652,10
main,none,qwen3_8b,RWKU,sequential,target_context_memory,0.74,0.4325634186002223,10,0.62,0.4939635614091388,10,0.86,0.3134042472944842,10,0.82,0.38239014399199966,10,0.74,0.4325634186002223,10,0.86,0.3272783388968954,10
main,none,qwen3_8b,RWKU,sequential,target_memory,0.8,0.3771236166328254,10,0.62,0.4939635614091388,10,0.82,0.34576806613039834,10,0.8800000000000001,0.3155242550986462,10,0.74,0.4325634186002223,10,0.8400000000000001,0.3502380143083652,10
main,none,qwen3_8b,RWKU,sequential,target_memory_comm,0.74,0.4325634186002223,10,0.64,0.4788875998951459,10,0.82,0.34576806613039834,10,0.8400000000000001,0.35023801430836526,10,0.74,0.4325634186002223,10,0.8400000000000001,0.3502380143083652,10
main,none,qwen3_8b,TOFU,debate,communication,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,0.9333333333333332,0.11547005383792512,3,1.0,0.0,3
main,none,qwen3_8b,TOFU,debate,full_inference,0.3333333333333333,0.4163331998932266,3,0.6666666666666666,0.5773502691896258,3,1.0,0.0,3,0.9333333333333332,0.11547005383792512,3,0.8666666666666667,0.23094010767585027,3,1.0,0.0,3
main,none,qwen3_8b,TOFU,debate,global_context,0.39999999999999997,0.5291502622129182,3,0.39999999999999997,0.5291502622129182,3,0.9333333333333332,0.11547005383792512,3,0.13333333333333333,0.23094010767585033,3,0.3333333333333333,0.5773502691896258,3,0.7999999999999999,0.2,3
main,none,qwen3_8b,TOFU,debate,none,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,0.9333333333333332,0.11547005383792512,3,1.0,0.0,3
main,none,qwen3_8b,TOFU,debate,target_context,1.0,0.0,3,0.8666666666666667,0.23094010767585027,3,1.0,0.0,3,1.0,0.0,3,0.9333333333333332,0.11547005383792512,3,1.0,0.0,3
main,none,qwen3_8b,TOFU,debate,target_context_comm,0.6666666666666666,0.5773502691896258,3,0.6666666666666666,0.5773502691896258,3,1.0,0.0,3,1.0,0.0,3,0.8666666666666667,0.23094010767585027,3,1.0,0.0,3
main,none,qwen3_8b,TOFU,debate,target_context_memory,1.0,0.0,3,0.7999999999999999,0.3464101615137755,3,1.0,0.0,3,1.0,0.0,3,0.8666666666666667,0.23094010767585027,3,1.0,0.0,3
