topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
hierarchical,communication,retention_target,45,0.31555555555555553,0.4295640261069967,0.06403562420424926,0.0,0.0,0.6,0.0,1.0,0.190045732115227,0.44106537899588405
hierarchical,communication,drr_system,45,0.3022222222222223,0.4255952456634274,0.06344399334694308,0.0,0.0,0.8,0.0,1.0,0.17787199526221387,0.4265724491822307
hierarchical,communication,irr_system,39,0.22051282051282056,0.3968159371663439,0.0635414034188821,0.0,0.0,0.2,0.0,1.0,0.09597166981181164,0.34505397121382947
hierarchical,communication,retention_system,45,0.24000000000000002,0.40586607733003843,0.06050294257807681,0.0,0.0,0.2,0.0,1.0,0.12141423254696947,0.35858576745303056
hierarchical,communication,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
hierarchical,full_inference,drr_target,110,0.049090909090909095,0.18411477002253343,0.01755465453440415,0.0,0.0,0.0,0.0,1.0,0.014683786203476962,0.08349803197834123
hierarchical,full_inference,irr_target,92,0.05217391304347827,0.17508444485012328,0.01825381521421584,0.0,0.0,0.0,0.0,1.0,0.016396435223615224,0.08795139086334132
hierarchical,full_inference,retention_target,110,0.54,0.45699456965837965,0.04357272256576539,0.6,0.0,1.0,0.0,1.0,0.4545974637710999,0.6254025362289002
hierarchical,full_inference,drr_system,110,0.42181818181818187,0.4576328840316466,0.043633583453274165,0.2,0.0,1.0,0.0,1.0,0.3362963582497645,0.5073400053865993
hierarchical,full_inference,irr_system,92,0.4543478260869565,0.48638903695493335,0.05070956252222141,0.0,0.0,1.0,0.0,1.0,0.35495708354340255,0.5537385686305105
hierarchical,full_inference,retention_system,110,0.42727272727272725,0.4842300406592899,0.046169522835750494,0.0,0.0,1.0,0.0,1.0,0.33678046251465626,0.5177649920307982
hierarchical,full_inference,n_scored_probes,110,14.181818181818182,1.8581919701235194,0.17717165271493393,15.0,15.0,15.0,10.0,15.0,13.834561742496911,14.529074621139452
hierarchical,global_context,drr_target,45,0.06222222222222222,0.19919028007603104,0.029693533780481823,0.0,0.0,0.0,0.0,1.0,0.00402289601247785,0.12042154843196659
hierarchical,global_context,irr_target,39,0.07179487179487179,0.21758085968054552,0.034840821363969474,0.0,0.0,0.0,0.0,1.0,0.003506861921491619,0.14008288166825195
hierarchical,global_context,retention_target,45,0.4444444444444444,0.43877699634923045,0.06540901272000375,0.4,0.0,1.0,0.0,1.0,0.3162427795132371,0.5726461093756517
hierarchical,global_context,drr_system,45,0.039999999999999994,0.16292775867068984,0.024287836253956217,0.0,0.0,0.0,0.0,1.0,-0.0076041590577541895,0.08760415905775418
hierarchical,global_context,irr_system,39,0.06666666666666667,0.20689856824990271,0.03313028575877274,0.0,0.0,0.0,0.0,1.0,0.0017313065794720972,0.13160202675386123
hierarchical,global_context,retention_system,45,0.3155555555555556,0.401109572173102,0.059793884653660936,0.0,0.0,0.6,0.0,1.0,0.19835954163438016,0.432751569476731
hierarchical,global_context,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
